,ID,Category,lat,lng
12493,4c7735ea07818cfafd0ed4e3,Asian Restaurant,35.67296116,139.7946988
12495,4b618160f964a52000162ae3,American Restaurant,35.65674814,139.7013062
12496,4b5da484f964a520ce6429e3,Seafood Restaurant,35.62607977,139.7416922
12497,4c98287a4804a1437a9ee90e,Steakhouse,35.67005582,139.7462949
12501,4f3eb1c11081885e05e04adc,Bar,35.70568153,139.7408769
12502,4c903ed9de3d236a757a6a18,Bakery,35.60995274,139.7485904
12504,4b59631cf964a520c58628e3,Food & Drink Shop,35.64452427,139.670155
12505,4c89a6113dc2a1cdd265a632,Chinese Restaurant,35.70922695,139.7722492
12507,4c19f8d798f4a59388d300f6,Italian Restaurant,35.70932855,139.7920078
12508,4c5e8532857ca5936feecfcb,Bar,35.7064471,139.760524
12509,4bb42b3c87aa952108fdacd1,Chinese Restaurant,35.62492208,139.7193575
12510,4bc2cbc42a89ef3bb43bf488,Bakery,35.66457057,139.7393399
12511,4bcdb774b6c49c74c1c39591,Restaurant,35.626127,139.7232876
12512,4b4da741f964a5203ed526e3,Tea Room,35.66517592,139.7309773
12513,4b83175ef964a5200cf730e3,Fast Food Restaurant,35.57958232,139.7011714
12514,4c4fa052371520a12813f3bf,Japanese Restaurant,35.71047631,139.7805709
12515,4f7fe128754a2727a0b57343,Fast Food Restaurant,35.67986234,139.7707486
12516,4c010a49cf3aa593ff58ccb0,Ramen /  Noodle House,35.69618381,139.7036498
12517,4cb6eeba3ac93704a64fd70a,Japanese Restaurant,35.69371,139.764933
12518,4d36d3b600946ea87d0884ec,Asian Restaurant,35.73159048,139.6834274
12519,4ba9895df964a5202f2d3ae3,Chinese Restaurant,35.69335842,139.766559
12522,4b8ddfa5f964a5209a1133e3,Chinese Restaurant,35.67037124,139.6155882
12523,4b568760f964a520151428e3,Coffee Shop,35.6700226,139.7174022
12524,4f8f8a26e4b06228c8f18cbb,Ramen /  Noodle House,35.71555725,139.7712707
12528,4c5bb2cd6ebe2d7f7936ce2e,Fast Food Restaurant,35.689434,139.697474
12529,4dd767338877f1150fe93a72,Dessert Shop,35.69190604,139.7193594
12531,4c1adfbeb9f876b0c2787946,Ramen /  Noodle House,35.69937482,139.7650248
12532,4c2dca05e760c9b60c634549,Japanese Restaurant,35.671942,139.738816
12533,4e28fe19d164bfc24f28f007,Japanese Restaurant,35.644676,139.698191
12535,4eb13808e5fab9eba26b9644,Ramen /  Noodle House,35.69348259,139.6965158
12536,4b6b8e82f964a520bd0f2ce3,Japanese Restaurant,35.61873871,139.7274846
12539,4f841be6e4b077f838d37391,Ice Cream Shop,35.666876,139.709487
12540,4cc182afe310224b6f4c306f,Italian Restaurant,35.62546185,139.728009
12541,4edc399abe7be28339edfc3c,Ramen /  Noodle House,35.61305722,139.6248106
12542,4bce706768f976b0642b6683,Asian Restaurant,35.66729455,139.7660441
12544,4ba5f26df964a520b12a39e3,Ramen /  Noodle House,35.65607581,139.7565436
12546,4b979740f964a520650a35e3,Japanese Restaurant,35.68263799,139.7643006
12547,4f5044a677167b2d6e88c993,Ramen /  Noodle House,35.70282283,139.7699761
12548,4c47bfe51ddec928668c9e32,Food Truck,35.6705248,139.726338
12551,4b98c71cf964a520334f35e3,Italian Restaurant,35.68675657,139.765952
12552,4bfa97548f32ef3b86ea04aa,Japanese Restaurant,35.66414999,139.7622433
12553,4bb146c5f964a520fd883ce3,Coffee Shop,35.69694827,139.7856563
12555,4b57d239f964a520b04228e3,Korean Restaurant,35.61886954,139.7315991
12556,4c428d413735be9ac14c1aa4,Ramen /  Noodle House,35.77087,139.733909
12557,4b6a4e9ef964a5209ad12be3,Burger Joint,35.66683576,139.7306268
12558,4b5d15edf964a520f55129e3,Chinese Restaurant,35.651173,139.7452021
12565,4e323160aeb732004420e5e2,Chinese Restaurant,35.64384486,139.872309
12567,4b6f941ef964a520aef62ce3,Japanese Restaurant,35.658811,139.705025
12568,4c54c7e2ca8e76b0cb1812df,Ramen /  Noodle House,35.68464015,139.7856805
12569,4e5b515caeb7d78d9f8f0539,Ramen /  Noodle House,35.71073384,139.7125782
12571,4b81082bf964a520829530e3,Fast Food Restaurant,35.61474578,139.5421283
12573,4e0beeb8aeb784b164d4718f,Ramen /  Noodle House,35.70665878,139.7817703
12575,4c0340636c349c74394f750c,Chinese Restaurant,35.67029134,139.716857
12577,4b95db1ef964a520cfb534e3,BBQ Joint,35.629021,139.74217
12579,4d2e906d4377224ba6d40f38,Japanese Restaurant,35.69674787,139.7596738
12580,4bee0b9a4daaa5938cb38f61,Japanese Restaurant,35.69278984,139.721541
12583,4d083553c26ba143d9251817,Japanese Restaurant,35.69633618,139.7691178
12584,4b9114e3f964a520cea233e3,Ramen /  Noodle House,35.664788,139.757637
12586,4bea9d639fa3ef3bf22680c9,Japanese Restaurant,35.73151523,139.7063354
12587,4ed4546b775b45f6ed4c248c,Australian Restaurant,35.69169544,139.7690742
12588,4d4f3669ae3b59418fbacfdb,Ramen /  Noodle House,35.70732701,139.7722185
12589,4d34fd285c2db60c4ad4d86c,Japanese Restaurant,35.68407153,139.7846317
12592,4b7e6911f964a520f9eb2fe3,Seafood Restaurant,35.69007867,139.6845734
12594,4b6d36f3f964a520dd6b2ce3,Ramen /  Noodle House,35.69367101,139.7634651
12595,4c77a5e093faa093a55af1fb,Restaurant,35.667404,139.5918834
12596,4b7b94e3f964a520df672fe3,Restaurant,35.65425819,139.7229168
12602,4b9ca32ef964a520ea7336e3,Fast Food Restaurant,35.6957524,139.7915974
12609,4ee429f5d3e34ebcefa1b0ca,Italian Restaurant,35.67153388,139.7504219
12611,4d8ac42c26a36ea81022fcad,Ramen /  Noodle House,35.52629111,139.7029451
12612,4ccb7e31b5cdbfb788fd85c1,Sushi Restaurant,35.69847958,139.7722238
12613,4b05879ef964a520f59c22e3,Bar,35.659272,139.693502
12616,4bc6fae392b376b0b3d44e3a,Steakhouse,35.69418019,139.7628779
12617,4bb95fedcf2fc9b6f285a002,Bar,35.655718,139.706196
12619,4d01a2d3ac222d4368d90b0a,French Restaurant,35.67738073,139.7112036
12620,4d9c76fec99fb60c2774b18b,Bar,35.69434739,139.812756
12623,4b6b8ff4f964a5200a102ce3,Japanese Restaurant,35.68573707,139.7825611
12625,4e24fdc262e12f2b95e44b78,Ramen /  Noodle House,35.70664204,139.7206061
12626,4b602e3ff964a520c4d829e3,Ramen /  Noodle House,35.708903,139.7760831
12630,4c3afd9c16cb2d7f9a0e02a9,Bar,35.68689932,139.727903
12631,4d9b1a1fb4fa3704d59f940d,Chinese Restaurant,35.7298697,139.7138757
12634,4bd55f51637ba5939747f670,Indian Restaurant,35.69605736,139.7560287
12636,4bad0e38f964a520f7283be3,Bar,35.66028625,139.7032213
12639,4b92460af964a52064ef33e3,Dumpling Restaurant,35.66497589,139.7582281
12640,4b6fa672f964a5201cf92ce3,Hotel,35.70212471,139.7643619
12641,4b5a83d6f964a5202ac928e3,Burger Joint,35.62638064,139.7245368
12642,4b5d0a5bf964a520125029e3,Ramen /  Noodle House,35.65563238,139.7064203
12649,4b533db5f964a520b69327e3,Food & Drink Shop,35.64066612,139.5992535
12652,4b5c6222f964a520652d29e3,Ramen /  Noodle House,35.65730714,139.698042
12653,4bb9dbf53db7b7136f94229a,Food & Drink Shop,35.82418117,139.5767176
12662,4b28be7cf964a520f29424e3,Coffee Shop,35.66695669,139.7067645
12665,4b5bbeaff964a520b41329e3,Chinese Restaurant,35.65920197,139.6986734
12666,4c02ea92187ec92861f5b47b,Fast Food Restaurant,35.68982722,139.6986991
12667,4b755cb5f964a52042082ee3,Food & Drink Shop,35.64976408,139.5430291
12668,4cb598229c7ba35db53c8b06,Bar,35.65052692,139.5431283
12671,4b63fe46f964a520669a2ae3,Ramen /  Noodle House,35.729302,139.7164136
12674,4bfe6532e529c928403dbc8c,Bar,35.64712569,139.7441921
12675,4b9c6fe5f964a5208d6836e3,Japanese Restaurant,35.71204786,139.7979749
12676,4b5bcc02f964a520be1629e3,Chinese Restaurant,35.688562,139.697009
12678,4ed066bfb8f7971d6aa99657,Food Truck,35.68208,139.543981
12680,4c93b5a9efecb7132cf9d99d,Dessert Shop,35.731762,139.707467
12681,4b715e78f964a52033432de3,Fast Food Restaurant,35.621704,139.5690626
12684,4b6fbac9f964a5200efb2ce3,Dessert Shop,35.60425903,139.6520562
12686,4b920165f964a5201ae333e3,Food & Drink Shop,35.70276184,139.7693217
12687,4f8402356d862d31a6a3344a,Donut Shop,35.62540173,139.7756195
12688,4b5af1c1f964a52080db28e3,Food & Drink Shop,35.56848477,139.5535172
12699,4c066b2e91d776b05bccf8f9,Japanese Restaurant,35.76899435,139.6609336
12700,4b889aebf964a520e80332e3,Vegetarian / Vegan Restaurant,35.703568,139.648076
12704,4b826219f964a52021d130e3,Coffee Shop,35.66280217,139.667906
12705,4b5fa3a7f964a520dac529e3,Coffee Shop,35.63318471,139.7159135
12706,4b57f9b5f964a520c24728e3,Ramen /  Noodle House,35.68862688,139.7127512
12708,4b7d41d8f964a5200bb52fe3,Fast Food Restaurant,35.72846,139.539873
12712,4bac3805f964a520a2eb3ae3,Indian Restaurant,35.69952947,139.7324038
12721,4ba4b64df964a5204eae38e3,Coffee Shop,35.72961767,139.7098732
12725,4e71eaacb99345fbe83a38f1,Food & Drink Shop,35.72257249,139.7987375
12736,4ce15c4398ab6a31689462e1,Deli / Bodega,35.65906765,139.7001244
12737,4b742e4df964a52094cb2de3,Food & Drink Shop,35.72062899,139.7917342
12738,4d38db74f8e0a093eaf98067,Bagel Shop,35.62358992,139.750342
12739,4dbbf3474b222080d38439d4,Deli / Bodega,35.66425459,139.781279
12740,4f8693e5e4b005d95fcb84a7,Bar,35.73190714,139.7102174
12741,4bdb6dccc79cc92828c582e9,Internet Cafe,35.69285195,139.7033125
12744,4e191b2714957dc705de8c38,Bar,35.69452601,139.7014135
12745,4b5d6484f964a520a85b29e3,Coffee Shop,35.63054141,139.7370641
12749,4c95cd1a533aa093347fcc45,Coffee Shop,35.72864221,139.7115469
12752,4b554f0df964a5205be127e3,Japanese Restaurant,35.64782862,139.7107315
12753,4b05879af964a520c19b22e3,Hotel,35.65301696,139.7622079
12754,4b63f650f964a520e3982ae3,Dessert Shop,35.694589,139.765147
12757,4f8401276d862d31a6a30aa3,Coffee Shop,35.6255587,139.7757053
12758,4d75fb2c48b7f04dafb0eef5,Seafood Restaurant,35.66713376,139.756685
12768,4bf90a8992d1952154565a1f,Food & Drink Shop,35.75399902,139.8466806
12775,4bf8b40a5efe2d7ff54a6b34,Ramen /  Noodle House,35.65855361,139.6987083
12778,4ee0253de5e84b83180d3f29,Ramen /  Noodle House,35.70146368,139.6988869
12781,4bf3b47fcad2c9288e0b9b99,Ramen /  Noodle House,35.69030212,139.6984564
12784,4bf79a825efe2d7f6c4e6934,Food & Drink Shop,35.61947568,139.5640576
12791,4f4c4a0fe4b05b49b387b676,Bar,35.73899217,139.8479506
12793,4f5462a8e4b033653624ae28,Bakery,35.73796644,139.8461961
12795,4b91de6df964a520abdc33e3,Steakhouse,35.72336704,139.581928
12796,4db8d8d66e818f67a9b2eb25,Food,35.689574,139.772654
12800,4cf0e7798333224b8907078e,Food & Drink Shop,35.58576222,139.5355993
12801,4b593ceef964a520928228e3,BBQ Joint,35.712862,139.51732
12802,4b8b3de4f964a5201b9932e3,Steakhouse,35.69294017,139.7011882
12803,4b5a7236f964a5209ec528e3,Ramen /  Noodle House,35.70163467,139.7767527
12804,4ba15e7bf964a520d8b037e3,Restaurant,35.70512505,139.7548458
12806,4b7e09dff964a52045e02fe3,Coffee Shop,35.71104297,139.7603787
12807,4ba21b80f964a5202adc37e3,Italian Restaurant,35.70965306,139.7623158
12809,4d4e7e75deabf04d6911c324,Steakhouse,35.72309677,139.5778244
12812,4b91b202f964a52088d033e3,Soup Place,35.66709942,139.740824
12813,4b5a843ff964a5203cc928e3,Ramen /  Noodle House,35.62398675,139.7430709
12814,4caaab4a76d3a0936ac1256b,Chinese Restaurant,35.678085,139.768362
12815,4b7fae52f964a520343930e3,Bar,35.68341167,139.7664484
12816,4b99c26df964a5207d9035e3,Coffee Shop,35.68247677,139.7645044
12818,4b8680b2f964a520f38c31e3,Japanese Restaurant,35.58721022,139.727151
12820,4d4295acb6e7370436728609,Bar,35.646819,139.608643
12824,4c4d8e03ea24c9b687074214,Bar,35.69327956,139.7672028
12827,4e7850e5e4cd130429e4f860,Restaurant,35.70571104,139.6239398
12828,4b5d3777f964a520d15629e3,Sandwich Place,35.66547273,139.7605133
12829,4ba1f21df964a52009d337e3,Japanese Restaurant,35.69871973,139.768635
12830,4bb9d3fd7421a5933e0ac340,Fried Chicken Joint,35.720359,139.590691
12831,4f16aefde4b067f674c9c6c6,Japanese Restaurant,35.73222751,139.7674468
12833,4f8e5467e4b047e9ee36ddcf,Ramen /  Noodle House,35.62583777,139.7761559
12835,4e5239f362840c1260d9b731,Food,35.82800468,139.6917482
12836,4b46f6bbf964a520042a26e3,Dumpling Restaurant,35.66751669,139.7061082
12837,4bb840da1261d13a5782e898,Coffee Shop,35.61013556,139.685365
12842,4ba04ec9f964a520956737e3,Asian Restaurant,35.70713535,139.7523701
12845,4be6a56dd4f7c9b64cee2620,Japanese Restaurant,35.73656753,139.6383675
12846,4d5edf18b6b9a1cdfe046851,Diner,35.5285111,139.6133941
12847,4f83fa9b7716785a1646564c,Coffee Shop,35.62559358,139.776113
12848,4f61c59fe4b0deb11b8a3fd1,Fast Food Restaurant,35.69360457,139.6981788
12853,4f1a3f23e4b0f271e5703a8d,Ramen /  Noodle House,35.56683616,139.6843351
12854,4da05c472305a35da19fcaaf,Thai Restaurant,35.71242332,139.6017104
12858,4f704002e4b056aa952897cf,Korean Restaurant,35.701011,139.702387
12859,4bd573415631c9b6ce0ba430,Japanese Restaurant,35.64181051,139.6585304
12860,4c99dc9fa004a1cd1fef426e,Bar,35.65846848,139.7023882
12863,4f671b65e4b0fb96f822417c,Japanese Restaurant,35.66571115,139.7555723
12866,4b5bef5cf964a520ef1d29e3,Bar,35.68247895,139.6869376
12868,4b7f3bf0f964a5201f2130e3,Coffee Shop,35.6676554,139.772344
12869,4c0243589a7920a1f435ce79,Indian Restaurant,35.60720902,139.6863264
12877,4b7623b9f964a520673f2ee3,Fast Food Restaurant,35.65945813,139.7939444
12879,4f1563cee4b04b3f07329fec,Japanese Restaurant,35.66663337,139.7564657
12885,4b62d679f964a520cb542ae3,Fast Food Restaurant,35.66855979,139.70542
12886,4b964a5ff964a5204cc434e3,Indian Restaurant,35.70509238,139.7757483
12887,4b638ee3f964a5203c832ae3,Donut Shop,35.66484101,139.8947162
12889,4dd87fc51838b8561d034995,Ramen /  Noodle House,35.66472777,139.7574688
12890,4b77e31df964a520a2ad2ee3,Food & Drink Shop,35.79136572,139.7868335
12891,4b55a0b0f964a520a7e927e3,Ramen /  Noodle House,35.64758482,139.7112398
12892,4ece2749b634dd298ef13616,Bar,35.70983188,139.7734773
12893,4ebcfa398b81967ad1b5c080,Bar,35.66582518,139.757389
12897,4b47e8c4f964a520a34326e3,Sandwich Place,35.622268,139.749878
12899,4b664963f964a5204f1c2be3,Japanese Restaurant,35.69298592,139.6953142
12901,4b4e6a08f964a520dcec26e3,Coffee Shop,35.64374775,139.74557
12902,4c4eb5191b8e1b8dcd239527,Bar,35.67068501,139.6162534
12906,4bd3a77d41b9ef3b8ec600e6,Asian Restaurant,35.60398044,139.671995
12909,4c99909d78ffa0935b386575,Food & Drink Shop,35.53481711,139.7070488
12910,4b677827f964a520e0502be3,Bakery,35.69670866,139.6822008
12911,4bb2d60e42959c743760212c,Japanese Restaurant,35.686888,139.826309
12912,4d4530e0befe236a0407fde2,Spanish Restaurant,35.563473,139.715588
12914,4b449cf4f964a520c5f725e3,Bar,35.70513492,139.6675584
12916,4bc7cde514d79521822f68e9,Chinese Restaurant,35.703379,139.740477
12919,4c230ac499282d7ffb1768b0,Bar,35.66920765,139.7631794
12922,4b5bef19f964a520e21d29e3,Coffee Shop,35.71090317,139.7947705
12924,4c77cbe3947ca1cd8b694837,Japanese Restaurant,35.66773026,139.7581261
12926,4f2ba55fe4b03d064ae80900,Chinese Restaurant,35.73007365,139.6825506
12927,4b72237df964a520a1702de3,Indian Restaurant,35.693463,139.767795
12928,4bb953e17421a5937abbc240,Japanese Restaurant,35.67234921,139.7256444
12929,4e82d4dd7ee6cb77877da02f,Coffee Shop,35.67944774,139.7713706
12932,4f3747cce4b039c3c25d129a,Japanese Restaurant,35.66717,139.602071
12937,4b8de2dff964a520161233e3,Japanese Restaurant,35.67155248,139.7411154
12941,4ea7f8e493adf18a20538558,Japanese Restaurant,35.69087723,139.705292
12942,4bd9b72b0115c9b60e557880,Steakhouse,35.60140241,139.7004455
12944,4b5713fbf964a520832528e3,Food & Drink Shop,35.68503,139.788482
12946,4b755c43f964a5202e082ee3,BBQ Joint,35.642266,139.671674
12948,4ccd3589ba79a1cd1b3b40cb,Chinese Restaurant,35.58094572,139.6588951
12949,4b5bd1a5f964a520fc1729e3,Fast Food Restaurant,35.74232596,139.7806272
12951,4d6715cecba6a35db61ac9c1,German Restaurant,35.67569322,139.7827739
12952,4bb9b7c353649c742d2e48fb,Ramen /  Noodle House,35.67902789,139.7683507
12956,4bce7acdb6c49c7404589791,Italian Restaurant,35.66306228,139.7551131
12959,4bacb5e0f964a520df053be3,Steakhouse,35.68941901,139.6976014
12960,4b8649d5f964a520d08431e3,Ramen /  Noodle House,35.612501,139.638909
12961,4c273930f1272d7ff8d687c5,Ramen /  Noodle House,35.671652,139.761466
12962,4b0587b1f964a5201fa022e3,Caribbean Restaurant,35.6472378,139.716286
12965,4b713433f964a5206d3c2de3,Japanese Restaurant,35.58164595,139.6401465
12968,4d438c1d2e326ea80506dba6,Ramen /  Noodle House,35.7333975,139.7792807
12969,4da667e30437d0a7934d4a5c,BBQ Joint,35.707384,139.780006
12973,4d6a2b38de28224b459a4cbe,Ramen /  Noodle House,35.69892938,139.7704308
12974,4b57e8d9f964a520ef4528e3,Burger Joint,35.64946548,139.7071186
12976,4cc80055caa5a1cdfebe9ae7,Sushi Restaurant,35.66176571,139.7252254
12978,4ea8229e46902b1f958f01a4,Sushi Restaurant,35.67288167,139.7380468
12981,4b6babeaf964a5200b152ce3,Chinese Restaurant,35.659012,139.698179
12982,4b6f7a6ff964a5202cf22ce3,Ramen /  Noodle House,35.69014854,139.7218841
12983,4b70efe6f964a520fb342de3,Bar,35.69281601,139.6978515
12984,4df2094eae609e69dd936f7e,Indian Restaurant,35.65718074,139.7037564
12986,4f7b16a1121da06d3fa5bc09,Coffee Shop,35.71566387,139.774096
12987,4b9a2fb6f964a5206da335e3,Japanese Restaurant,35.660512,139.7031405
12988,4e8bfbab2c5b6d0b18a574f9,Food,35.69620766,139.7629809
12990,4f65ad25e4b0bca4635edd26,Japanese Restaurant,35.748137,139.801966
12991,4e97c159e5fab92b218c577b,Ramen /  Noodle House,35.70270661,139.7752646
12993,4cc16226f4448cfa093c5698,Diner,35.66608387,139.6031173
12996,4b6e943cf964a520bec22ce3,Japanese Restaurant,35.66897014,139.7985524
12997,4bb1d0bef964a5206fa43ce3,Japanese Restaurant,35.67057606,139.7432747
12999,4bb5c724f562ef3b1e3e2f97,BBQ Joint,35.66751018,139.7566509
13000,4be8ebbba117b713cc7681c8,Indian Restaurant,35.60949,139.7112519
13001,4db35d3f6e8179a91368029c,Donut Shop,35.68097563,139.7667479
13003,4c871d8cf554236a1f8aca55,Italian Restaurant,35.730955,139.707239
13005,4b612424f964a520f90a2ae3,Ramen /  Noodle House,35.69539298,139.7665429
13007,4b87b915f964a520bbc831e3,Japanese Restaurant,35.66661097,139.7278643
13008,4d282b36ebacb1f7709eee4f,Bar,35.732529,139.707414
13009,4b63da14f964a52053942ae3,Coffee Shop,35.56527064,139.6531847
13011,4b582d66f964a520044d28e3,Wings Joint,35.69146095,139.766049
13013,4b73da7af964a520b9bd2de3,Dumpling Restaurant,35.608864,139.685455
13014,4b8e6f2bf964a5207d2233e3,Ramen /  Noodle House,35.71270045,139.7981848
13015,4bc3f136920eb713423a1e2c,Japanese Restaurant,35.65343654,139.543477
13016,4dca7be0d4c07b3501167a66,Japanese Restaurant,35.67050704,139.797106
13018,4e1800e2a8097d08b232f434,Fried Chicken Joint,35.80353106,139.7188656
13022,4ece2fc20aafd1868c5dfda6,Korean Restaurant,35.66537417,139.7559266
13026,4e0eea9e1f6e9964ea27a8af,Bar,35.601812,139.509961
13027,4b866068f964a520ea8731e3,Japanese Restaurant,35.67124937,139.7600922
13028,4b6fc2c5f964a520c9fb2ce3,Food & Drink Shop,35.674187,139.712589
13030,4cf589bc1d51a090a5f98494,Bar,35.76221751,139.8231408
13032,4c14a17f7f7f2d7f2236e168,Italian Restaurant,35.57519091,139.6584418
13033,4b83d84df964a5203f1331e3,Ramen /  Noodle House,35.6747901,139.7625947
13035,4b63c919f964a5207f912ae3,Ramen /  Noodle House,35.73755161,139.653174
13036,4b8a2114f964a520296132e3,Fast Food Restaurant,35.73162336,139.7101725
13037,4b653ba6f964a520e9e92ae3,Coffee Shop,35.64667778,139.7104096
13040,4bbf06d430c99c7475825411,Mexican Restaurant,35.6752542,139.7685063
13041,4b987a63f964a520f84335e3,Chinese Restaurant,35.656874,139.734489
13042,4b5d9542f964a520576229e3,Ramen /  Noodle House,35.68346806,139.7417673
13043,4b6ab6c3f964a52025dd2be3,Steakhouse,35.55543861,139.7206503
13045,4c0f6c2598102d7f8b28e506,Japanese Restaurant,35.70918698,139.7700486
13046,4c8f3682f9c1199ceb83be49,Fast Food Restaurant,35.64301591,139.9000418
13047,4d5ca5399ac9a09398087394,Ramen /  Noodle House,35.69811364,139.7572088
13048,4e8483c861af43c992dc5239,Bar,35.76289556,139.8253135
13049,4f18efd4e4b0be3a3c46d40b,Indian Restaurant,35.64688429,139.7118831
13050,4f5b4ea1e4b06784f76e7a01,Ramen /  Noodle House,35.563613,139.716008
13051,4cc12089aa5776b01ac17544,Japanese Restaurant,35.685215,139.784059
13052,4b613310f964a520bc0c2ae3,Coffee Shop,35.67983595,139.7703372
13053,4ce20289ffcf3704b5582982,Ramen /  Noodle House,35.61682867,139.7793746
13054,4b74d7acf964a520daf42de3,Fast Food Restaurant,35.64419514,139.8245645
13057,4e0db9bffa76d62f44411048,Bar,35.6661853,139.7593278
13058,4c9f149cd3c2b60cc67fd1bc,Sushi Restaurant,35.67016206,139.6005893
13059,4ba3642ff964a520693938e3,Japanese Restaurant,35.53141206,139.700861
13060,4b63fc02f964a520eb992ae3,Japanese Restaurant,35.72711905,139.5915097
13063,4b5cbe73f964a520b64129e3,Indian Restaurant,35.661785,139.697601
13065,4c3bdb207c1ee21ef8e38b71,Bar,35.64455043,139.7438514
13066,4d8c7bf40bc3a143c45e9ab7,Fried Chicken Joint,35.68935127,139.8287089
13068,4b88ec5bf964a520a21332e3,Chinese Restaurant,35.562244,139.714838
13070,4ce274c370bba1cd57e476c4,Ramen /  Noodle House,35.672426,139.7602585
13072,4b9c7c42f964a520d96b36e3,Restaurant,35.56510919,139.6560949
13073,4be94838947820a1a2c6b5db,Restaurant,35.75873683,139.6287632
13074,4c959a7c82b56dcbbbc9daaa,Japanese Restaurant,35.828724,139.8042958
13075,4c74f4441b30a09306e7ed09,Ramen /  Noodle House,35.70459578,139.63431
13076,4c9c1699542b224b0acadd9f,Taco Place,35.68619962,139.766129
13077,4b778940f964a52068a02ee3,Ramen /  Noodle House,35.53140987,139.6374536
13079,4f9003ade4b0d414c361334f,Ramen /  Noodle House,35.64882241,139.633531
13080,4da1715bb1c9370407a7cea1,Bar,35.66666533,139.6420335
13081,4dc276b7b0fb490416aefafa,Ramen /  Noodle House,35.67534789,139.7997808
13082,4c61ea9e69a1c9b6588e37a4,Coffee Shop,35.67536096,139.7997004
13083,4b57d3a2f964a520ee4228e3,Japanese Restaurant,35.69370804,139.7702437
13084,4b67a376f964a52010592be3,Indian Restaurant,35.68618476,139.7825959
13086,4b5ae6d5f964a5207fd928e3,Bar,35.698673,139.682991
13087,4e3e69b0483b04e17aa2ee37,BBQ Joint,35.71555207,139.6713111
13088,4f17fd83e4b0a0515be23f00,Bar,35.66612407,139.7595551
13089,4cceb1e6a92595219c8c6f29,Italian Restaurant,35.69216809,139.6975366
13090,4d0b5cc1dd5fa1cd5b7d5889,Bar,35.64901431,139.7494626
13091,4b9f1540f964a520eb1237e3,Japanese Restaurant,35.68847003,139.6996821
13094,4baa1976f964a520924a3ae3,Japanese Restaurant,35.63126629,139.5763099
13095,4cd535f7aeb1224b3d0221ff,Japanese Restaurant,35.544995,139.768885
13096,4b57c86af964a520e34028e3,Indian Restaurant,35.65517354,139.7968197
13098,4b7a2ac2f964a5203b252fe3,Coffee Shop,35.69956432,139.7535396
13100,4b23d440f964a520a05a24e3,Ramen /  Noodle House,35.64831249,139.7111177
13101,4be2ba45660ec9284b0bca3b,Beer Garden,35.61987033,139.570334
13102,4bdad8d13904a593c58e479e,Bar,35.65895838,139.7040338
13104,4b797b19f964a520bbfb2ee3,Food & Drink Shop,35.8279565,139.8030424
13107,4b8a363bf964a5203b6432e3,Food & Drink Shop,35.72904095,139.9071989
13108,4cfceb78c51fa1cdca5bee2b,Bar,35.72823068,139.7715238
13109,4bc9c165fb84c9b68d851b3e,Bar,35.70417324,139.6467394
13110,4bd1aa19462cb713ba90da07,Restaurant,35.671193,139.767083
13111,4b6ebb5cf964a5202bc82ce3,Fast Food Restaurant,35.6697,139.817348
13112,4b619ed7f964a520641a2ae3,Japanese Restaurant,35.67215145,139.7037631
13113,4b553eabf964a520b2df27e3,Ice Cream Shop,35.69089466,139.7043693
13126,4b5ce379f964a5207c4929e3,Restaurant,35.61690825,139.7503933
13127,4f38fb54e4b0fb0dfe75e9af,Bar,35.604424,139.701793
13128,4cc16d8aed033704a609ae23,Sushi Restaurant,35.67307532,139.7609062
13129,4df588dd483bdb5e137b558d,Japanese Restaurant,35.6765525,139.776383
13130,4bd06558a8b3a593a0be635f,Ramen /  Noodle House,35.6845944,139.6564543
13131,4b7920e5f964a5206cec2ee3,Ramen /  Noodle House,35.57917002,139.55953
13132,4f2672a9e4b006e5c4192b32,Bar,35.70973569,139.7733924
13133,4cf8315ae8e254810507d662,Food & Drink Shop,35.68627844,139.6675345
13134,4b5ed6a5f964a5207a9a29e3,Chinese Restaurant,35.66422361,139.5173935
13135,4b64cee0f964a520afd12ae3,Fast Food Restaurant,35.63154671,139.643945
13137,4b6d30b0f964a520b46a2ce3,Chinese Restaurant,35.579345,139.72808
13138,4f4a4101e4b082dc582d9393,Bar,35.67201224,139.4796974
13145,4bd11c57462cb713a2d5d907,Japanese Restaurant,35.655792,139.735169
13148,4b6183c1f964a52058162ae3,Food & Drink Shop,35.57469569,139.6591365
13149,4dde4a37e4cd1912737c5d51,Bar,35.7062598,139.7742543
13150,4c4e5a0f9932e21e54e09bcd,Japanese Restaurant,35.68402578,139.7852647
13151,4b620afaf964a52027322ae3,Hotel,35.66014678,139.7569621
13152,4bed7ae791380f476ef19f18,Bar,35.69068117,139.7081578
13156,4b6c07e1f964a52088202ce3,Japanese Restaurant,35.58859997,139.7277206
13157,4b9b549df964a520e40036e3,Bar,35.65049641,139.5431471
13158,4b640119f964a520db9a2ae3,Japanese Restaurant,35.645369,139.6983202
13160,4b59468bf964a520b18328e3,Ramen /  Noodle House,35.733687,139.880986
13161,4c49c5479e3e2d7f2b6e3a49,Bar,35.649596,139.636531
13165,4c25ecdcf7ced13a435b256d,Bar,35.6979738,139.7864839
13192,4b05879af964a520ca9b22e3,Hotel,35.68235477,139.7867775
13197,4e848ec8722e7eac01378b3d,Chinese Restaurant,35.69611159,139.8120161
