,ID,Category,lat,lng
8490,4bb21734f964a52000b83ce3,Convenience Store,35.65728753,139.6828634
8501,4b7696a1f964a52047532ee3,Convenience Store,35.73284882,139.7092348
8508,4b57ce80f964a520034228e3,Miscellaneous Shop,35.70791071,139.7709417
8509,4cd64f4b7da9a35dac1aefb9,Hobby Shop,35.69269402,139.7007497
8517,4be12360c1732d7fdf595b9a,Miscellaneous Shop,35.71512815,139.7397423
8526,4b5f150cf964a52021a529e3,Video Store,35.705171,139.664474
8535,4c5ee3956ebe2d7f1abed62e,Convenience Store,35.53159,139.698811
8541,4bb03f56f964a5203f3e3ce3,Convenience Store,35.60727479,139.685716
8542,4c463676dd35be9af23bddd8,Convenience Store,35.52958831,139.6993964
8543,4b923ae5f964a52071ed33e3,Bookstore,35.68334823,139.658466
8544,4cc3d397b2beb1f77f6d194c,Automotive Shop,35.5301666,139.6344923
8553,4cf8e6d7ee0ea14349133f97,Convenience Store,35.73005315,139.6824127
8560,4e7efa61b8f78496894d72f2,Clothing Store,35.58904058,139.7274256
8561,4c4a6754d2bf76b02d739684,Mall,35.55082984,139.7882473
8574,4bd3e0b0046076b01d207771,Hardware Store,35.53767419,139.7331119
8580,4bdbe9d463c5c9b674fb2968,Convenience Store,35.55690499,139.600203
8583,4e769cbd091a4b66f2149ef4,Convenience Store,35.75824492,139.6882224
8589,4b78b307f964a52066de2ee3,Bookstore,35.62803538,139.7410485
8590,4d900aa05091a1cd07bbb301,Furniture / Home Store,35.70712796,139.753033
8597,4c365ee92c8020a1083c8700,Convenience Store,35.84634344,139.6693075
8598,4f77e592e4b05cde61542dcf,Mall,35.77571233,139.8212338
8618,4d4d21519aaab60c45c13429,Cosmetics Shop,35.729045,139.718867
8634,4e4774416365d05debfd4da3,Convenience Store,35.6961031,139.7253636
8638,4b714db4f964a52047402de3,Convenience Store,35.71205308,139.6777081
8645,4bbe91aa98f495215187d163,Miscellaneous Shop,35.51815498,139.6882653
8646,4bd9494111dcc928ae63f933,Miscellaneous Shop,35.71526353,139.8599036
8648,4e26c144d4c007d41a95461e,Candy Store,35.696708,139.771313
8652,4b4c8907f964a5206db526e3,Bookstore,35.65975451,139.6995521
8653,4f86bd73e4b04a6adb18c17b,Deli / Bodega,35.777259,139.721374
8658,4b5bea67f964a520181d29e3,Bookstore,35.67207519,139.7656041
8666,4b6929aaf964a520ad9a2be3,Department Store,35.73078038,139.712432
8680,4cc8d762e7926dcb73db5877,Convenience Store,35.70944398,139.8123068
8705,4de4ea9b81dcc9bc5e872d9b,Furniture / Home Store,35.69014527,139.6994287
8718,4cf5a47f2f0159419bd658a2,Convenience Store,35.72433474,139.7503171
8719,4c5d528b6147be9a1da49109,Music Store,35.704765,139.651779
8720,4e56dddbb61cd5f2c0d9bea8,Convenience Store,35.7009932,139.6803126
8722,4cd0f44d2fd9b60c717484eb,Video Store,35.74796642,139.8394775
8733,4b640a48f964a5207c9c2ae3,Convenience Store,35.70976199,139.773231
8736,4c2da582e760c9b6bd3b4549,Convenience Store,35.54906221,139.5789224
8737,4b835756f964a5201f0331e3,Convenience Store,35.67822937,139.7828259
8738,4bd924ae2e6f0f470ae50908,Bookstore,35.65174309,139.635399
8740,4b754831f964a5204e042ee3,Bookstore,35.61631844,139.5646423
8745,4e1d09ccc65b6cd0da979803,Convenience Store,35.68974446,139.8344458
8750,4b5586eef964a52087e627e3,Bookstore,35.657786,139.703005
8751,4bb09667f964a520bf4d3ce3,Miscellaneous Shop,35.68977369,139.8341709
8755,4f7ed928e4b077c180a7363b,Convenience Store,35.54783575,139.5910621
8758,4d108331cf09a143ed602c0f,Clothing Store,35.6192293,139.7288767
8760,4b8a098df964a520db5c32e3,Convenience Store,35.68417175,139.6608907
8771,4d498132a0ef54810d38f3f6,Convenience Store,35.74917304,139.8370945
8776,4b81c5f1f964a52043bd30e3,Convenience Store,35.65251898,139.5469451
8784,4ec0996e61af06192b9f4dad,Mall,35.70108251,139.7502056
8785,4e6c4496ae603c15ef90b596,Convenience Store,35.69701945,139.8136997
8787,4b6ce374f964a520c25b2ce3,Bookstore,35.53554831,139.634546
8829,4c2a9377b34ad13a2588e8ce,Convenience Store,35.6889689,139.7097552
8837,4ec8a1ce49010f98cdf3de10,Convenience Store,35.61384288,139.7246368
8848,4bbbe4fae436ef3b21055664,Convenience Store,35.63249365,139.6994904
8852,4db91935f7b1b4c54f4a42be,Shop & Service,35.65489458,139.7405791
8855,4ce1c5f57e2e236a8c31921b,Convenience Store,35.69427332,139.7708586
8863,4d0b3151d8d78cfa855b1bbe,Convenience Store,35.60220961,139.611007
8881,4e167a0018a8ecee9e7f043d,Convenience Store,35.67282966,139.7405117
8884,4b6af360f964a52084e82be3,Convenience Store,35.76039101,139.5349503
8891,4b9372e6f964a520534434e3,Convenience Store,35.56434384,139.7148207
8898,4d8bc5dc761e224b9190c329,Convenience Store,35.54420427,139.5728016
8900,4bcd6c8e68f976b06a3f6483,Convenience Store,35.69736868,139.7684392
8901,4b6a9596f964a52050d92be3,Camera Store,35.70686128,139.6665219
8907,4bef5643f2712d7f0dacfbd8,Drugstore / Pharmacy,35.69606607,139.7579867
8919,4b67e103f964a52001602be3,Electronics Store,35.69896651,139.7713756
8926,4b78f50af964a52059e72ee3,Flower Shop,35.659391,139.603782
8927,4d9eb72c7f1b721ee3348e0f,Music Store,35.80300469,139.7187352
8941,4d80aa9d7c956dcb4320e47b,Convenience Store,35.649126,139.654121
8950,4bf5e22f4d5f20a1b46e98fe,Bookstore,35.70973448,139.717499
8952,4e684e63d4c0c570904341cc,Deli / Bodega,35.65638454,139.7564956
8959,4e141f69e4cd473c968d015a,Bike Shop,35.58528956,139.7311319
8960,4d0c0c715c46a093214206b4,Mall,35.71390865,139.7767424
8963,4b6b9dedf964a520be122ce3,Clothing Store,35.66280544,139.7002065
8971,4b58051ef964a520c54828e3,Department Store,35.60724284,139.7339004
8977,4b67d40cf964a520b65e2be3,Bookstore,35.607202,139.734312
8978,4c259fc3f1272d7f6a3c85c5,Music Store,35.657155,139.697345
8986,4f2bd946e4b0d464872b9fbd,Miscellaneous Shop,35.69241197,139.7007078
8993,4bb484eff187a5939b3114f8,Miscellaneous Shop,35.69747902,139.7544543
8994,4f5e8b25e4b06ca37ce07abc,Convenience Store,35.659111,139.718071
9023,4bc3cedcb492d13aee58a960,Convenience Store,35.63798493,139.7132421
9032,4f175f88e4b062dab8e3d413,Convenience Store,35.62241797,139.7288221
9034,4eb7beed6da1df9ffb71f06c,Clothing Store,35.69402708,139.7004036
9041,4b8486f8f964a520413a31e3,Bookstore,35.6855094,139.7828212
9058,4f87a360e4b09582a0afa620,Miscellaneous Shop,35.707736,139.559462
9061,4ebf51d9f7907411609a983c,Automotive Shop,35.70952674,139.8283678
9064,4e1d0b90b0fb93d2d05f63f6,Electronics Store,35.81816732,139.6676291
9066,4b63b01cf964a5202c8c2ae3,Bookstore,35.73001461,139.7156785
9087,4c36a6ea18e72d7f1e4b15f5,Mobile Phone Shop,35.67530431,139.761672
9094,4ce11b5df8a4a143e469e8bc,Drugstore / Pharmacy,35.53169132,139.7003588
9107,4b933252f964a520913a34e3,Furniture / Home Store,35.67060657,139.5010579
9124,4bb70246f562ef3b78f53097,Bookstore,35.70570658,139.719851
9146,4b7bc5d9f964a520996d2fe3,Department Store,35.80304384,139.7185957
9148,4c539f36a724e21e05620af5,Clothing Store,35.80304819,139.7186065
9161,4b651198f964a5208ee22ae3,Department Store,35.5992755,139.6123722
9162,4bbdbb2ef57ba5939359aeb9,Convenience Store,35.71301873,139.5621823
9176,4d64a4b5897659419ec2f89a,Candy Store,35.66445475,139.693887
9180,4cc01c87ca4aa1cdddcf1db4,Clothing Store,35.59886848,139.6130133
9183,4e37c2d718a8470916cda865,Convenience Store,35.70912165,139.7760487
9186,4bcae725511f9521b385b0c7,Electronics Store,35.59867656,139.612729
9187,4bd517ac4e32d13aea74c080,Convenience Store,35.74187314,139.740504
9191,4b5c39aff964a520d32729e3,Miscellaneous Shop,35.67058914,139.4900769
9192,4be66159d4f7c9b65cc12620,Cosmetics Shop,35.59903423,139.6128523
9196,4d4b807957b2a1cd3c2ce782,Mall,35.65152514,139.6361446
9198,4b5d344ff964a520705629e3,Bookstore,35.81444626,139.8018569
9199,4dbbdb824df044e524d4b12b,Arts & Crafts Store,35.65146411,139.6357316
9201,4b94b1baf964a520c58034e3,Mall,35.74902002,139.7003031
9204,4e783c57aeb726a0e643a454,Miscellaneous Shop,35.70931891,139.7735772
9216,4b544446f964a52004b627e3,Video Store,35.61689844,139.5647496
9248,4cef8b9e13aea1434cb8739f,Record Shop,35.69893755,139.762702
9251,4ecf2687f5b9832ad8bba092,Clothing Store,35.66910491,139.7073998
9252,4b80fba7f964a520349430e3,Mall,35.58132965,139.6409243
9254,4b77745ff964a520709b2ee3,Clothing Store,35.59920892,139.6126486
9261,4bd7f88ddc4b9521362a7888,Clothing Store,35.59916945,139.6118438
9264,4b5bfab8f964a520e91f29e3,Department Store,35.6918961,139.6987433
9276,4b7ad2a2f964a520d73e2fe3,Convenience Store,35.61562505,139.5617026
9277,4b8fc190f964a520926033e3,Clothing Store,35.65955014,139.6982367
9278,4f718121e4b0bd86bec35f70,Miscellaneous Shop,35.670392,139.705421
9279,4b653620f964a52018e92ae3,Clothing Store,35.669533,139.706136
9281,4e295b4f62e17c3301a6e492,Convenience Store,35.65307771,139.8611699
9285,4c2303099a67a593d26fdd87,Mobile Phone Shop,35.6995469,139.7707701
9287,4b90ffe3f964a520729e33e3,Department Store,35.53058478,139.6995038
9290,4e3e700b6365a251c703c215,Convenience Store,35.76455242,139.6777189
9292,4bf257c752bda593f181b2b7,Mobile Phone Shop,35.6000331,139.6121657
9293,4dc5dfb4d164eb9c9ffb73ec,Department Store,35.76400396,139.6781051
9296,4c637ccc79d1e21ed1e6d815,Convenience Store,35.687401,139.727901
9298,4c0dd124336220a18a5acb77,Electronics Store,35.70080281,139.77175
9318,4bc1724dabf495213f2bc193,Camera Store,35.70224808,139.7718249
9320,4b725f62f964a5201d792de3,Mobile Phone Shop,35.69317326,139.7041547
9325,4e731311c65bf4cd61e2858d,Convenience Store,35.76525051,139.6779199
9326,4b9c5f79f964a520c36336e3,Sporting Goods Shop,35.68891989,139.7033018
9334,4d96a8c0daec224b974f1d3e,Bike Shop,35.682462,139.723252
9336,4f60fb63e5e8ce4e7ca98411,Video Game Store,35.69770848,139.7722292
9337,4eb7e9c9be7bfc284b56c3be,Convenience Store,35.76980636,139.676315
9350,4bd92a340115c9b610a47680,Clothing Store,35.678121,139.812069
9355,4bbc5e16e4529521efc855a4,Convenience Store,35.60325621,139.6844797
9364,4e7e892f2c5b5e7108d3d534,Sporting Goods Shop,35.69295542,139.7089532
9365,4e216e5022717a5245ca78bb,Mobile Phone Shop,35.70006748,139.7716177
9373,4bfa3b588d30d13ad4520318,Clothing Store,35.53327394,139.6953571
9375,4e9685f42c5be852fefb1318,Mall,35.649581,139.6997237
9377,4bd557cc6798ef3b4735638d,Mall,35.65890023,139.7032642
9379,4e92ff3955037de99d90e6f6,Convenience Store,35.70889738,139.7720046
9387,4da6d2ea4df0260c3e99e452,Sporting Goods Shop,35.77902911,139.7222973
9388,4bf7c7055317a593bd8bfe7e,Convenience Store,35.7649224,139.7050238
9396,4b7d1ce0f964a52007af2fe3,Drugstore / Pharmacy,35.65595832,139.7950883
9399,4b8cf784f964a5208ce232e3,Convenience Store,35.68341795,139.6695301
9400,4b2cb295f964a52097c824e3,Mall,35.64629416,139.7104311
9412,4bdee726ffdec9286d04eaa1,Bookstore,35.69783918,139.6490192
9413,4c3035be213c2d7fc63e325d,Convenience Store,35.70447381,139.5402396
9414,4ec5dbd802d5888e99fc50dc,Convenience Store,35.57235699,139.6658206
9432,4bb596022ea1952114a4aa2f,Department Store,35.67132868,139.7651556
9434,4cff7dec75d3236ae469e5f7,Drugstore / Pharmacy,35.56056643,139.6714211
9436,4d07822479fd6a315d4c8183,Mobile Phone Shop,35.68468154,139.7839504
9439,4c6f7bbab5a5236aed834d52,Flea Market,35.66921175,139.5947528
9446,4ba6f4caf964a520c37939e3,Sporting Goods Shop,35.66638795,139.8047161
9448,4b78c778f964a52012e22ee3,Bookstore,35.62559836,139.7238736
9453,4b61867af964a520c7162ae3,Convenience Store,35.67876968,139.7824643
9458,4b8a1dbdf964a520986032e3,Electronics Store,35.70074489,139.7712046
9461,4b624c63f964a52003412ae3,Department Store,35.62557614,139.7243679
9465,4cea4480e1eeb60ca641adae,Drugstore / Pharmacy,35.61823722,139.7279191
9467,4f3df1e3e4b0bfb6308c80d5,Thrift / Vintage Store,35.70056266,139.7703971
9479,4b8f6641f964a520755333e3,Convenience Store,35.6165637,139.7273558
9485,4d39a458ad8860fc775d1252,Clothing Store,35.69988282,139.4802041
9486,4bbb149498c7ef3bc2b23302,Gift Shop,35.68176404,139.7684502
9488,4b8f88f3f964a5204b5733e3,Mobile Phone Shop,35.69633815,139.6828355
9490,4b5c11a5f964a520382329e3,Department Store,35.70726119,139.7746505
9494,4b5c0be8f964a520562229e3,Department Store,35.70739671,139.773345
9495,4b90aebef964a520339433e3,Clothing Store,35.64903635,139.7018497
9517,4b55580af964a5200de227e3,Bookstore,35.55291168,139.7399515
9520,4c81d71de602b1f77d30977a,Clothing Store,35.5548538,139.6473455
9522,4bde5abee75c0f4716bec703,Hobby Shop,35.70090913,139.7697731
9524,4bfc34ef7dc0a593acc54499,Deli / Bodega,35.585533,139.72661
9557,4ba488b8f964a520cea238e3,Drugstore / Pharmacy,35.691548,139.702899
9559,4ea9e94b775bf0856957d5a3,Convenience Store,35.690481,139.785119
9562,4c56bf3c6201e21e697a9a6d,Convenience Store,35.62857182,139.7367097
9564,4b77a82cf964a520cfa52ee3,Drugstore / Pharmacy,35.64397499,139.7344208
9576,4b77a2f9f964a52003a52ee3,Convenience Store,35.64583208,139.7464049
9577,4b480d46f964a520174726e3,Bookstore,35.62435522,139.7207952
9579,4ba700f0f964a520377c39e3,Clothing Store,35.73100373,139.7125763
9581,4be93a9ac5220f47f28daaca,Clothing Store,35.73074119,139.7145832
9587,4b70c3e0f964a520b32d2de3,Convenience Store,35.56568519,139.6707398
9591,4b78caf5f964a5209ce22ee3,Bookstore,35.625526,139.7223884
9596,4b9b341ff964a520a4f935e3,Sporting Goods Shop,35.80107294,139.7274256
9597,4e61d288fa76cd64cdf89b58,Bookstore,35.80102019,139.727994
9607,4b6a2ef3f964a52004cc2be3,Convenience Store,35.62753424,139.7253701
9615,4b5ff172f964a5204dd129e3,Electronics Store,35.68902909,139.698105
9617,4b55c5a3f964a52046ef27e3,Bookstore,35.62766912,139.7384334
9627,4e16cdc818a8ecee9e815d03,Deli / Bodega,35.62859349,139.7388625
9632,4e498a551f6e2d88d8aee406,Mall,35.70702854,139.6822864
9646,4b5e7c60f964a520879029e3,Record Shop,35.68367486,139.7014358
9659,4ece28560aafd1868c56992a,Record Shop,35.70145002,139.7716751
9664,4d6721cb9792b1f79b5c3a1f,Hobby Shop,35.70251354,139.7719663
9669,4b545090f964a5204ab727e3,Clothing Store,35.67014462,139.7030094
9685,4b66c5b1f964a520492a2be3,Miscellaneous Shop,35.63486111,139.5730913
9691,4bdee0eaffdec92816ebe9a1,Convenience Store,35.74111335,139.8486131
9700,4b716748f964a520dc442de3,Convenience Store,35.68198004,139.7858977
9711,4bf68da15efe2d7f09526734,Convenience Store,35.735653,139.629947
9738,4b61826ff964a52030162ae3,Electronics Store,35.698057,139.7722936
9745,4efb0149b8f72ebeab704e74,Smoke Shop,35.6981071,139.77499
9750,4d3a846d325ff04d7d2b1d45,Convenience Store,35.84977638,139.7792083
9784,4cf073097e0da1cd73b78b97,Department Store,35.82108422,139.5652056
9792,4b6e9675f964a52009c32ce3,Miscellaneous Shop,35.670754,139.658669
9794,4d53336878d3a1cd52ec703a,Convenience Store,35.69213199,139.6972775
9798,4b8c8c6ff964a52013d632e3,Smoke Shop,35.67213242,139.7249112
9807,4e06ebdd8877394591e32d37,Convenience Store,35.75111846,139.8318923
9812,4b7623a0f964a5205e3f2ee3,Convenience Store,35.73565311,139.6535173
9813,4ddb4f7a1f6e70e84ace470d,Deli / Bodega,35.7312922,139.740956
9821,4ba04d65f964a5204c6737e3,Convenience Store,35.66196862,139.7561145
9823,4b9b5e37f964a520f00236e3,Bike Shop,35.62664274,139.6044963
9825,4c6f0dbbd7fab1f74d4d5ac9,Convenience Store,35.619547,139.727617
9835,4ec842ec61af9e1430ba094c,Clothing Store,35.70577192,139.6198314
9837,4bc9266f0687ef3b7590d9cc,Deli / Bodega,35.7199657,139.7272956
9842,4b99a420f964a520378935e3,Convenience Store,35.69013003,139.6974787
9843,4b6ce106f964a5202b5b2ce3,Convenience Store,35.67512129,139.6431506
9844,4c3da400980320a130398ce4,Convenience Store,35.73625184,139.7470862
9845,4b683130f964a520306b2be3,Video Game Store,35.65464833,139.5302741
9848,4e4394a08130c1af4dd40cd1,Record Shop,35.70646398,139.6181316
9852,4b79e2c8f964a52062182fe3,Convenience Store,35.59986735,139.7451121
9866,4c53c5cb30f92d7f024457b9,Convenience Store,35.69483315,139.8261577
9869,4c63ce7d4b5176b010261717,Convenience Store,35.63029398,139.7953391
9870,4f080e16e4b0e8907a2c5b05,Bike Shop,35.67037305,139.7140376
9872,4bdefc6917fdef3be8b34e36,Convenience Store,35.62956146,139.7933972
9878,4f88caaee4b0a95f9355956a,Drugstore / Pharmacy,35.71706502,139.8159179
9880,4c903dd56fbf224b4851528f,Convenience Store,35.5774578,139.6577816
9896,4b4ec1f3f964a5200cf526e3,Bookstore,35.663241,139.7322145
9899,4f1d81e5e5e85dca135b5411,Convenience Store,35.81570777,139.7209507
9904,4c57ede412f0d13a342308ad,Bookstore,35.70166443,139.5450673
9906,4f7fb3a6e4b04cf788205818,Drugstore / Pharmacy,35.69565229,139.5056736
9920,4b6ce0c0f964a520175b2ce3,Hardware Store,35.54907693,139.7318753
9927,4c5bf0df857ca593079dc8cb,Candy Store,35.70966267,139.6656049
9931,4cc7a93e5b7aa14334aa307d,Department Store,35.64922791,139.7028244
9953,4b5a5deef964a52062c028e3,Mall,35.70686964,139.68723
9956,4bd90cb8e914a5933e9655fa,Furniture / Home Store,35.84728267,139.6878147
9957,4c3fc8d2520fa593a633c7ac,Clothing Store,35.691865,139.702556
9960,4b838361f964a520660831e3,Electronics Store,35.61934922,139.7048521
9966,4ddf39e0d164da4f232940eb,Cosmetics Shop,35.66587368,139.7300863
9970,4f88e66fe4b0ab0c1a95e02d,Miscellaneous Shop,35.694493,139.641244
9981,4cfd8269d7206ea85f904969,Drugstore / Pharmacy,35.58658739,139.6298762
9993,4bff8791ca1920a1eceaec81,Convenience Store,35.73004444,139.7629595
9995,4bb709012f70c9b6153e8630,Automotive Shop,35.52461243,139.6466267
9997,4b74f687f964a5207af92de3,Deli / Bodega,35.703547,139.602105
10001,4b56c8d2f964a5202c1b28e3,Record Shop,35.69540823,139.7617632
10005,4b643c3df964a5209ca52ae3,Video Store,35.64696113,139.7468582
10040,4b7f8174f964a5200e3230e3,Furniture / Home Store,35.6854179,139.8171535
10042,4c4ce10b74e81b8d9bf5e806,Convenience Store,35.69721402,139.7635737
10051,4b9b31ccf964a52023f935e3,Electronics Store,35.800982,139.727714
10056,4bbd5fc1a0a0c9b64ba21b0f,Deli / Bodega,35.76580602,139.728013
10068,4c956eee38dd8cfa7c01d362,Arts & Crafts Store,35.69193702,139.7052904
10070,4d31035098336dcb7a8813f0,Automotive Shop,35.69999251,139.7079034
10078,4b695951f964a5208d9f2be3,Convenience Store,35.69851878,139.7570264
10086,4d85de289324236acb9dd70e,Mall,35.67991027,139.7679082
10094,4e586d8ab0fb4c4d6200292c,Candy Store,35.74765628,139.5678934
10100,4b5c48def964a520a32929e3,Paper / Office Supplies Store,35.67314744,139.76706
10102,4e55d038b993506dfe3492b7,Drugstore / Pharmacy,35.83143422,139.6407982
10104,4cc78fdf7be65481e1052923,Cosmetics Shop,35.69171592,139.7042271
10105,4bbc237ced7776b00f613f51,Music Store,35.69766492,139.7744823
10106,4bbc6fe0e4529521a8d955a4,Mall,35.76591811,139.7317006
10109,4cafe7c11168a09333892623,Deli / Bodega,35.674503,139.616905
10111,4eab7c50775bf0856a0410f5,Convenience Store,35.67432165,139.6169803
10113,4b77943df964a52082a22ee3,Furniture / Home Store,35.56747428,139.5667505
10115,4c13075c7f7f2d7f8c83de68,Drugstore / Pharmacy,35.70509238,139.5297843
10123,4b52b427f964a5205e8627e3,Mall,35.75956946,139.6286054
10127,4e02b508c65b8061424c45ee,Convenience Store,35.721082,139.780423
10131,4bda59c563c5c9b676e02368,Drugstore / Pharmacy,35.65244488,139.9007392
10141,4c64116e58810f47652b0b1e,Miscellaneous Shop,35.67530431,139.766205
10147,4ea53b459a527d65183663b6,Convenience Store,35.75946815,139.5586073
10150,4e15859b8877cd57120e56c5,Electronics Store,35.69885641,139.7706547
10151,4b5b8364f964a520cd0329e3,Electronics Store,35.737751,139.615053
10152,4b728475f964a520ed7c2de3,Miscellaneous Shop,35.669214,139.632981
10161,4b4e91abf964a520aef126e3,Mall,35.62754737,139.7727734
10165,4d5caf22fb186dcbc130039b,Smoke Shop,35.606984,139.668834
10168,4bd3ede7462cb713748fdf07,Thrift / Vintage Store,35.70168367,139.7710276
10169,4b6d34ccf964a5207d6b2ce3,Electronics Store,35.70278798,139.7707915
10173,4f533277e4b036244b07dbd3,Department Store,35.67475714,139.7632238
10186,4dddc64018387791398fc1d5,Bookstore,35.62034347,139.7294748
10194,4b8093ccf964a5203e7e30e3,Clothing Store,35.75836899,139.5204824
10195,4cf3170de942548131ff73c5,Convenience Store,35.69295978,139.695282
10200,4b9632fcf964a52046c034e3,Miscellaneous Shop,35.67337453,139.668616
10204,4b51a2eef964a5205d5127e3,Clothing Store,35.67438919,139.7660387
10211,4ba9b68af964a52049353ae3,Deli / Bodega,35.64642685,139.745277
10212,4d56366ecf1b37048040bb3f,Deli / Bodega,35.7237059,139.6625644
10216,4f890d8ee4b04a075e49fdf6,Jewelry Store,35.708123,139.774951
10220,4b6bf60bf964a520701d2ce3,Bookstore,35.736659,139.7473536
10225,4cb05b16db32f04d7acebe4d,Clothing Store,35.69875403,139.7746378
10228,4b8a0946f964a520ca5c32e3,Miscellaneous Shop,35.758422,139.6279964
10240,4bc04e402a89ef3bd45cf088,Department Store,35.661198,139.700641
10241,4bd93aa9e914a5939f0256fa,Clothing Store,35.67568779,139.7620904
10244,4dfda064d4c001cca370bfe8,Arts & Crafts Store,35.58295006,139.6198808
10245,4ef9945fe5fa4f286d368bd9,Toy / Game Store,35.70855089,139.6655501
10266,4e747859d4c09344716e8def,Mobile Phone Shop,35.67342612,139.4809896
10268,4c7105779375a09307b10837,Convenience Store,35.65036999,139.6747792
10269,4c18ccae834e2d7f30532980,Convenience Store,35.65590635,139.6953328
10273,4e32ca22b0fb3bf8109d87b5,Convenience Store,35.60344396,139.6148694
10277,4e855cb77bebf088938a9546,Jewelry Store,35.70387484,139.7743025
10288,4b80e1d0f964a520559030e3,Sporting Goods Shop,35.670439,139.702956
10293,4b88d698f964a520d10f32e3,Sporting Goods Shop,35.66388,139.525263
10303,4b5ab19ef964a5200ed128e3,Mall,35.63459298,139.8855472
10304,4b638f20f964a5204e832ae3,Electronics Store,35.65900919,139.9031371
10311,4f3f9f52e4b00b5258117f0a,Miscellaneous Shop,35.67373552,139.7611141
10312,4f891bf8e4b03a0f25213e58,Hobby Shop,35.70289578,139.7716501
10313,4e6621221838ad3d1060be68,Clothing Store,35.72369646,139.80272
10314,4b56e69ff964a520981e28e3,Mall,35.54414317,139.5723724
10336,4edb4f1f46907c1b43c08d2b,Clothing Store,35.65518662,139.7930002
10360,4bcab0100687ef3b5694dccc,Furniture / Home Store,35.57862048,139.5594662
10373,4bc0399c920eb71355b4182c,Electronics Store,35.78248177,139.8031296
10379,4f2dfdfce4b062035738bd2c,Bookstore,35.82630228,139.791356
10382,4ea2ae6b8231f6dc6a1e2536,Convenience Store,35.7299152,139.8409129
10393,4b7a702af964a520e12c2fe3,Drugstore / Pharmacy,35.5358015,139.6323198
10404,4b6955b5f964a5201d9f2be3,Bookstore,35.62969591,139.5495333
10407,4bb1a088f964a5209c9c3ce3,Clothing Store,35.634402,139.885777
10415,4b55bee5f964a52019ee27e3,Bookstore,35.7050483,139.6204285
10420,4f5563d8e4b09f7497d84c98,Cosmetics Shop,35.68957016,139.7012794
10424,4b5bd148f964a520e81729e3,Furniture / Home Store,35.61507775,139.6277547
10428,4e81d17de5fa553f167a6bb1,Convenience Store,35.74357556,139.7780952
10440,4f406e1de4b080aa782c1f64,Convenience Store,35.76453049,139.7246767
10454,4f36b30be4b0beedd134a2dd,Convenience Store,35.81362808,139.7879171
10456,4b6acb5df964a520a0e02be3,Department Store,35.74726982,139.8272198
10466,4b5581b2f964a520fae527e3,Convenience Store,35.75383068,139.7363681
10470,4b5d999cf964a520006329e3,Video Store,35.60994094,139.7053353
10471,4daa840d4df01c19b18ca3b7,Clothing Store,35.700185,139.81519
10485,4bb9279fb35776b034b0c901,Convenience Store,35.53320846,139.7002199
10486,4cd567c776ab721e92c56c6a,Convenience Store,35.66512625,139.8584729
10487,4d7f4afe2ff9b60c97c7ba47,Convenience Store,35.56541028,139.6070775
10488,4db04fff0437a93f7f71ea27,Convenience Store,35.667216,139.8571801
10493,4f8756a2e4b056350d8a44ea,Clothing Store,35.65956657,139.6106745
10509,4d8f5420c1791456994fe313,Convenience Store,35.72965251,139.593358
10531,4b6d035af964a520fc622ce3,Record Shop,35.699554,139.764127
10533,4cdc26f7d5495481a2fe3fb2,Convenience Store,35.5824138,139.7362232
10540,4be2e24cd27a20a1f68d905b,Convenience Store,35.69371192,139.7970711
10558,4be640f8910020a11e32d414,Convenience Store,35.65231,139.5599367
10581,4d96e2402bd6f04d38a74150,Jewelry Store,35.65889254,139.7911381
10595,4cdfafd8c4f6a35dd2f8d16c,Convenience Store,35.70621188,139.6179807
10601,4d3cf8236b3d236a56f06564,Video Store,35.70075,139.770555
10616,4dec72c61f6e3ddebdff96a0,Flower Shop,35.701369,139.704765
10622,4d9af40778f46ea85bc4f9fb,Mall,35.62802666,139.7386694
10628,4ed034a8775bbb5f32ade263,Mall,35.81769296,139.5494488
10630,4c7c5de120bb199c98712429,Bike Shop,35.7561336,139.6008991
10662,4f8a2a10e4b013a9813a05bb,Clothing Store,35.686901,139.740912
10668,4c2f05c616adc92867e0bc9c,Electronics Store,35.74170551,139.8458076
10669,4b6a81d1f964a5202ad72be3,Hardware Store,35.69977575,139.7696333
10675,4da579165da3d30fafb8c4f0,Convenience Store,35.76099268,139.6233515
10680,4e1e7e2d483b6e56e8314c20,Convenience Store,35.5989579,139.6497314
10683,4d3d6a79557d6dcb2f174444,Video Store,35.73105908,139.8811483
10684,4c925c151adc370468e337d1,Mall,35.66917715,139.5992482
10685,4e45475e62845e1d3c812195,Flower Shop,35.668584,139.599781
10686,4ba4e5aff964a5205ec038e3,Hardware Store,35.56423208,139.5845872
10691,4b6183fbf964a52066162ae3,Convenience Store,35.67377039,139.6639028
10692,4c8b1990770fb60cdf41d9c3,Electronics Store,35.70879931,139.6656704
10693,4f860292e4b079949f42b36b,Convenience Store,35.66670304,139.6015094
10714,4c2193be13c00f475e3f86de,Electronics Store,35.70152467,139.7708774
10717,4c674e07aebea593f4fd75d0,Toy / Game Store,35.530005,139.697608
10727,4ba5c4a5f964a520192139e3,Clothing Store,35.691196,139.7023916
10730,4b5aa3f9f964a5200ccf28e3,Mall,35.8333141,139.7068612
10732,4b5bfd03f964a520462029e3,Department Store,35.69125673,139.6995928
10733,4b5566f8f964a5206ee327e3,Mall,35.69589617,139.829371
