ID,Category,lat,lng,xIndex,yIndex
4b733fd0f964a5203ba42de3,Restaurant,35.80890839,139.8020715,165,150
4bd1908ea8b3a59337e3655f,Japanese Restaurant,35.60266322,139.6169561,51,66
4b9f3f60f964a5208c1937e3,Chinese Restaurant,35.7036757,139.5793321,107,49
4eaf6d979911374b16dbe953,Japanese Restaurant,35.629037,139.7445721,65,124
4b5d20b3f964a520b45329e3,Japanese Restaurant,35.64781118,139.7466195,76,125
4cbbb5a2d78f4688356bc473,Japanese Restaurant,35.67376167,139.7643435,90,133
4c2ad90557a9c9b62b27f567,Ramen /  Noodle House,35.68258135,139.7722346,95,136
4b8bd9e8f964a5209eae32e3,Ramen /  Noodle House,35.66746878,139.7573054,87,129
4b54453af964a52019b627e3,Ramen /  Noodle House,35.664441,139.731358,85,118
4c7b263097028cfa3c7ce0fe,Japanese Restaurant,35.69015,139.698465,99,103
4b73a2b0f964a520c6b62de3,Japanese Restaurant,35.70773811,139.6650069,109,88
4b6173eaf964a5200e142ae3,Japanese Restaurant,35.6874396,139.7859406,98,142
4b68e50af964a520f7912be3,Japanese Restaurant,35.628353,139.7426036,65,123
4ca40530a73cb60c83121e78,Restaurant,35.7195376,139.561466,116,41
4b2242f1f964a520dd4424e3,Ramen /  Noodle House,35.69534547,139.6983144,102,103
4efa8ecb9adf7bbf8b68d313,Japanese Restaurant,35.66019398,139.6993416,83,103
4e152e658877cd57120c27c7,Seafood Restaurant,35.662703,139.733023,84,118
4b9e3c66f964a52001d436e3,Chinese Restaurant,35.6776509,139.7083497,92,107
4b7b601cf964a520a6602fe3,Ramen /  Noodle House,35.707078,139.7720218,109,136
4c086fd6ffb8c9b6185e6861,Restaurant,35.72567218,139.746201,119,124
4b5fc998f964a520b6cc29e3,Japanese Restaurant,35.70996014,139.7400963,110,122
4bf350ff6a31d13ab094942e,Ramen /  Noodle House,35.69852423,139.756545,104,129
4c1f4dc6920076b0e680c4e9,Japanese Restaurant,35.69790888,139.7776365,104,139
4e41f4b7d1645b30b5661c4f,Japanese Restaurant,35.605449,139.730779,52,117
4ba44a73f964a5207a9338e3,Japanese Restaurant,35.72879027,139.684191,121,96
4b91b368f964a520f3d033e3,Ramen /  Noodle House,35.68513718,139.7646913,97,133
4cde6575ffcf3704b54d1282,Japanese Restaurant,35.70167514,139.742446,106,123
4f59dc89e4b05b5a09fca812,Korean Restaurant,35.70425518,139.7921818,107,145
4bfcaae8bf6576b00841acb8,Indian Restaurant,35.69640014,139.7617314,103,131
4ebd20830cd6795a2f78f59e,Vegetarian / Vegan Restaurant,35.64885847,139.6361876,76,74
4e3237e1483bf02b1f87baf0,Seafood Restaurant,35.696706,139.750912,103,127
4c1853476a21c9b659f3c897,Ramen /  Noodle House,35.66780653,139.7519168,87,127
4bab272ef964a52006973ae3,Japanese Restaurant,35.62653979,139.7247648,64,115
4cd95ba5d2f62d4376fe7e6e,Chinese Restaurant,35.622332,139.723287,62,114
4db8d5f10437609120f58e7f,Steakhouse,35.677318,139.761119,92,131
4ce35c56c36ba35db8896ff6,Seafood Restaurant,35.66529295,139.7559817,86,129
4b6a5605f964a52086d22be3,Japanese Restaurant,35.7326877,139.7670954,123,134
4b7a1f74f964a520c4232fe3,Ramen /  Noodle House,35.69169196,139.6955127,100,101
4bf9fc15b182c9b68ad5795a,Steakhouse,35.656634,139.697017,81,102
4efea5966c25c5ce80366773,Asian Restaurant,35.66218001,139.7359174,84,120
4b664d59f964a520111d2be3,Japanese Restaurant,35.65689661,139.7428469,81,123
4c49043a3013a593ec9b29e2,Ramen /  Noodle House,35.65704998,139.7538909,81,128
4b792e35f964a52008ee2ee3,Asian Restaurant,35.68209333,139.6819997,95,95
4f124822e4b0253d4dadffb6,Japanese Restaurant,35.70521424,139.8438368,108,169
4c63c06379d1e21ece52d915,Ramen /  Noodle House,35.668307,139.832356,87,163
4f2920cae4b0abca067bf0ec,Japanese Restaurant,35.67757555,139.7771108,92,138
4d672e3fa800721ef5e30cb8,Japanese Restaurant,35.76682077,139.7272657,142,116
4cb18c3375ebb60c3608cead,Japanese Restaurant,35.68924775,139.6966231,99,102
4bf6113ebfeac92809d49336,Chinese Restaurant,35.63402183,139.7147253,68,110
4b598772f964a5204a8b28e3,Indian Restaurant,35.672908,139.770112,90,135
4b5708fbf964a520bc2328e3,Japanese Restaurant,35.69179652,139.7067189,100,106
4b5ec65ff964a5204d9829e3,Italian Restaurant,35.55389885,139.6464721,24,79
4bc537186a3e9c74edaef548,Thai Restaurant,35.71076574,139.7759536,111,138
4b7f537ef964a520b52730e3,Sushi Restaurant,35.665223,139.730622,86,117
4b6a3672f964a52061cd2be3,Japanese Restaurant,35.69727859,139.7799129,103,140
4e324816483bf02b1f884859,Ramen /  Noodle House,35.71053362,139.712302,111,109
4b6d0a6df964a5204d642ce3,Restaurant,35.69611944,139.7283375,103,116
4e0a4a6e1838af6c4bc54188,Japanese Restaurant,35.6619294,139.7329938,84,118
4bc088a974a9a5937d24d0f6,Ramen /  Noodle House,35.69059059,139.708256,100,107
4e38b8f52271aebfeace7bdb,Ramen /  Noodle House,35.70463281,139.7310278,107,118
4b610c76f964a520c6072ae3,Japanese Restaurant,35.671402,139.721712,89,113
4b762bfff964a52070412ee3,Restaurant,35.6546595,139.7548486,80,128
4b62c398f964a520b6512ae3,Indian Restaurant,35.62485231,139.719733,63,112
4b97928bf964a520660935e3,Japanese Restaurant,35.73118972,139.7094119,122,108
4b5c1971f964a5200b2429e3,Japanese Restaurant,35.693734,139.674415,101,92
4b7b752ff964a52068642fe3,Restaurant,35.66918586,139.6154916,88,65
4b6f8f7ef964a520dff52ce3,Chinese Restaurant,35.668085,139.745841,87,124
4b72adf7f964a5207c832de3,Ramen /  Noodle House,35.66579437,139.7563995,86,129
4bb2c8a42397b713c28237b3,Chinese Restaurant,35.66894421,139.6159023,88,65
4f3a54afe4b089d43be0dc38,Japanese Restaurant,35.6590074,139.6982845,82,103
4df83414ae608a367ce9283e,Indian Restaurant,35.73097416,139.7063032,122,106
4b4bf003f964a520adab26e3,Restaurant,35.62374707,139.7217137,62,113
4cd36a3c9828b60ca59bd584,Restaurant,35.660213,139.699314,83,103
4f67e989e4b06cd2798ee1ef,Ramen /  Noodle House,35.55911724,139.7144516,27,110
4b779039f964a520b8a12ee3,Indian Restaurant,35.697811,139.709058,104,108
4cd774df8e5b6a3134fa75ac,Japanese Restaurant,35.69597894,139.7610015,103,131
4f6ff071e4b0a6b773bb8f59,Chinese Restaurant,35.6716578,139.7372485,89,120
4b57d94bf964a520bc4328e3,Japanese Restaurant,35.69517297,139.6958506,102,102
4cb03ad239458cfa440401a0,Japanese Restaurant,35.85817875,139.6616149,193,86
4b56f5fef964a520c02028e3,Chinese Restaurant,35.67078198,139.7296706,89,117
4b5e5006f964a520188929e3,Ramen /  Noodle House,35.71253656,139.7752869,112,138
4b7cc6d4f964a5201ba52fe3,Ramen /  Noodle House,35.64608142,139.6974103,75,102
4b68ebcaf964a5203a932be3,Indian Restaurant,35.66914882,139.7689301,88,135
4bdb9a7d3904a593d1654b9e,Japanese Restaurant,35.70432456,139.759307,107,130
4c19a14f6a21c9b6baf3ca97,Indian Restaurant,35.68394953,139.7419524,96,122
4c05e06c191f20a1fcc8e314,Korean Restaurant,35.67191831,139.7754934,89,138
4c3fc8e9da3dc928267dc6b9,Japanese Restaurant,35.62337981,139.7196288,62,112
4b5850aaf964a520535228e3,Ramen /  Noodle House,35.62133334,139.7284716,61,116
4b594933f964a520018428e3,Japanese Restaurant,35.625997,139.72466,64,115
4bcf9c6877b29c7402818982,Indian Restaurant,35.70002392,139.7778833,105,139
4c175d3d59cc2d7f48785287,Japanese Restaurant,35.66949169,139.8051575,88,151
4c4d1055f5afa593c224f1d6,Japanese Restaurant,35.68887,139.697053,99,102
4e0fe706aeb74afe60aff0a0,Indian Restaurant,35.60167136,139.5097937,50,17
4b62cd82f964a52054532ae3,Japanese Restaurant,35.58802527,139.7285777,43,116
4bbb1794cf2fc9b61227a202,Ramen /  Noodle House,35.6953908,139.7590622,102,130
4b63a374f964a520f6882ae3,Ramen /  Noodle House,35.76789695,139.8468359,142,170
4b6b907ef964a52026102ce3,Ramen /  Noodle House,35.6478951,139.7461487,76,124
4b7bf44af964a5209c752fe3,Japanese Restaurant,35.6917697,139.771704,100,136
4b85ed29f964a520e27931e3,Japanese Restaurant,35.67286178,139.7378942,90,121
4d16f37a816af04df11d4cc2,Restaurant,35.67112081,139.723708,89,114
4c0f6f12d64c0f47adb5295d,Korean Restaurant,35.67403839,139.7380713,90,121
4b582cbef964a520ee4c28e3,Italian Restaurant,35.68995793,139.7112572,99,109
4d75acd4004b37045b44f893,Chinese Restaurant,35.62164654,139.7197934,61,112
4b752bc3f964a520f6ff2de3,Restaurant,35.62897998,139.7410505,65,122
4b7fb548f964a520f93930e3,Japanese Restaurant,35.64846288,139.707875,76,107
4b820816f964a52071c830e3,Japanese Restaurant,35.66214514,139.6998444,84,103
4d08a9697b30a1cd9eb5a0cc,Restaurant,35.76416731,139.8660743,140,179
4b90f40df964a520cb9b33e3,Japanese Restaurant,35.646578,139.715633,75,111
4bc693f1d35d9c74b508e33a,Japanese Restaurant,35.669664,139.741407,88,122
4b8920caf964a520461e32e3,Ramen /  Noodle House,35.767945,139.849461,142,171
4cc58b141e596dcb849cd867,Chinese Restaurant,35.679501,139.710866,93,108
4ca0b3730df79c748eff2d1a,Ramen /  Noodle House,35.6815824,139.5472992,95,34
4b5aef37f964a52001db28e3,Japanese Restaurant,35.5523996,139.5759286,23,47
4b7e3cb1f964a520e7e62fe3,Asian Restaurant,35.731328,139.714517,122,110
4e7c2dec1f6eb36f19636b8b,American Restaurant,35.65690166,139.7517072,81,127
4c32a0de3896e21e3de5e890,Japanese Restaurant,35.6659952,139.7143468,86,110
4bdf00ae17fdef3bc0b44e36,Chinese Restaurant,35.63084771,139.7949529,66,146
4c710836b5a5236ae4f55152,Ramen /  Noodle House,35.524245,139.646188,7,79
4e9433599adff7d37fbd5133,Ramen /  Noodle House,35.69529572,139.7911364,102,145
4b569a6ef964a520731628e3,Asian Restaurant,35.64550077,139.7096908,75,108
4b8de273f964a5200b1233e3,Ramen /  Noodle House,35.70307984,139.7662479,107,133
4b5c1d01f964a520722429e3,Thai Restaurant,35.70488328,139.6492982,108,80
4b66b112f964a520a0272be3,Restaurant,35.6998947,139.7704576,105,135
4cfa6230084f548183c37a09,Mediterranean Restaurant,35.68266733,139.7635133,95,132
4d97ee97b188721e98251d37,Italian Restaurant,35.7553043,139.737457,135,120
4c121471a9c220a14846539d,Restaurant,35.68639826,139.7292951,97,117
4c41306fd691c9b63e808c0a,Ramen /  Noodle House,35.65345125,139.5434508,79,32
4b976fd2f964a520ac0335e3,Chinese Restaurant,35.75445199,139.7369192,135,120
4b84baa2f964a520814231e3,Ramen /  Noodle House,35.67335006,139.6582998,90,85
4d284548b818a35d9c86938a,Italian Restaurant,35.63304955,139.7094119,68,108
4b7a1047f964a52057212fe3,Ramen /  Noodle House,35.67267222,139.658297,90,85
4bbd59f6593fef3bdb700356,Japanese Restaurant,35.668027,139.683189,87,96
4f16ad42e4b0aabf1ce7f277,Restaurant,35.700994,139.740954,105,122
4b933c30f964a520973c34e3,Tapas Restaurant,35.71197872,139.707679,111,107
4b7d5276f964a52033b82fe3,Ramen /  Noodle House,35.73462302,139.8803706,124,185
4c9c9ee89975a1430a9333cf,Ramen /  Noodle House,35.73609726,139.6741033,125,92
4bf7e1feb182c9b65060765a,Ramen /  Noodle House,35.61519331,139.6254855,58,70
4b820482f964a520dec730e3,Italian Restaurant,35.6577234,139.7001743,81,104
4b5fd15df964a520c6cd29e3,Ramen /  Noodle House,35.66711611,139.7404069,87,122
4b226c25f964a5209e4624e3,Ramen /  Noodle House,35.67042354,139.6824637,88,95
4b64f7d8f964a520d8dc2ae3,Japanese Restaurant,35.727203,139.711965,120,109
4c7338177121a1cd7ad064d1,Restaurant,35.68100399,139.7635603,94,132
4b6fe1b6f964a520c5fe2ce3,Ramen /  Noodle House,35.64742298,139.7364952,76,120
4bf689285e800f47e378e7d4,Italian Restaurant,35.72549581,139.7139287,119,110
4f4c9814e4b05ebee3e24413,Ramen /  Noodle House,35.683266,139.701716,96,104
4ed9a3ec0e011b46ed851354,Japanese Restaurant,35.73765699,139.673228,126,91
4bdc144a63c5c9b6f5572a68,Ramen /  Noodle House,35.67068501,139.658922,89,85
4bdbdf0b63c5c9b685e52968,Japanese Restaurant,35.64886174,139.6361822,76,74
4b5668e8f964a5203b0f28e3,Japanese Restaurant,35.65827501,139.6983045,82,103
4b72a548f964a520e9812de3,Ramen /  Noodle House,35.66387106,139.7118098,85,109
4bf3c50e706e20a12584a898,Asian Restaurant,35.567426,139.685356,31,97
4f670cffe4b062549d6ef3c4,Chinese Restaurant,35.581752,139.762699,39,132
4f8690d0e4b0af4fd019064b,Chinese Restaurant,35.58160019,139.7628021,39,132
4b60308df964a52034d929e3,Chinese Restaurant,35.569668,139.686152,32,97
4b55b785f964a520fbec27e3,Seafood Restaurant,35.66230858,139.7815204,84,140
4cc10c0d43646dcb8120438c,Seafood Restaurant,35.67987541,139.7709364,94,136
4d2c2fa03c79548185a9ee9b,Japanese Restaurant,35.828194,139.689145,176,99
4b6574b8f964a52020f12ae3,Sushi Restaurant,35.66243933,139.7344932,84,119
4b947bfaf964a520167b34e3,Ramen /  Noodle House,35.71554845,139.7063354,113,106
4b714ce6f964a5201b402de3,Ramen /  Noodle House,35.74499255,139.7287273,130,116
4b57f372f964a520174728e3,Ramen /  Noodle House,35.6948913,139.76744,102,134
4ed8aaae77c8274efafa4448,Japanese Restaurant,35.69602469,139.7021323,103,104
4e3cc54018a83d5b283bd260,Ramen /  Noodle House,35.73076732,139.7103775,122,108
4b7e265df964a5208ce42fe3,Indian Restaurant,35.69521,139.7576755,102,130
4c4678070f5aa59304147b76,Japanese Restaurant,35.68831536,139.6974492,98,102
4dcf588fd4c065592f971a64,Ramen /  Noodle House,35.67955949,139.771056,93,136
4c7b351e2d3ba143d7bd93d0,Japanese Restaurant,35.737149,139.6710903,125,90
4b8a2b3cf964a520996232e3,Ramen /  Noodle House,35.58652125,139.6315339,42,72
4c3c3ca47d00d13a54973850,Ramen /  Noodle House,35.67107116,139.7409009,89,122
4b454bc2f964a520130a26e3,American Restaurant,35.62869378,139.7370332,65,120
4b6260e7f964a5201c452ae3,Ramen /  Noodle House,35.67588498,139.786288,91,143
4bfb5be8d2b720a136f4326a,Indian Restaurant,35.69957521,139.7559509,105,129
4de381d4d164df857513bccb,Japanese Restaurant,35.62902399,139.7435854,65,123
4b691ceef964a52082992be3,Chinese Restaurant,35.64663957,139.7083124,75,107
4b5e229df964a520957f29e3,Japanese Restaurant,35.7052884,139.6007019,108,58
4b60ff49f964a52038052ae3,Japanese Restaurant,35.70354794,139.5800387,107,49
4b62d106f964a520e3532ae3,Japanese Restaurant,35.69472206,139.7050948,102,106
4b58235df964a520ef4b28e3,Indian Restaurant,35.70826778,139.771239,109,136
4bb08625f964a520b0493ce3,Japanese Restaurant,35.70353506,139.6032447,107,60
4ed82b4e7bebc29454920ce4,Japanese Restaurant,35.66928501,139.7383435,88,121
4ce7a112f3bda143b3d9b3e4,Japanese Restaurant,35.6889067,139.6984092,99,103
4baf21a4f964a520d5ec3be3,Japanese Restaurant,35.672196,139.795407,89,147
4d09968a8ea0a143ed7fe173,Ramen /  Noodle House,35.66179429,139.7301078,84,117
4b8f2a06f964a520d44b33e3,Indian Restaurant,35.62513747,139.723704,63,114
4b7d3205f964a52039b22fe3,Japanese Restaurant,35.62786969,139.7409976,65,122
4c2df7cc4e132d7f81419ddf,Japanese Restaurant,35.66844185,139.760783,87,131
4b652c28f964a5207ce72ae3,Ramen /  Noodle House,35.66576066,139.7581159,86,130
4f2a1b6de4b02f0aff830502,Seafood Restaurant,35.6878123,139.7312317,98,118
4b67b3e5f964a5205f5b2be3,Japanese Restaurant,35.62658775,139.7409868,64,122
4b66427cf964a520141b2be3,Chinese Restaurant,35.67954617,139.739346,93,121
4b810794f964a5206a9530e3,Chinese Restaurant,35.55329574,139.6462137,23,79
4d4bf2cde1ec6dcbf401d375,Japanese Restaurant,35.69397709,139.7741313,101,137
4f1a90d20cd67469c778b858,Sushi Restaurant,35.65796748,139.5700657,81,44
4f3dd02de4b0fbbbd6f36c79,Japanese Restaurant,35.66195144,139.7299845,84,117
4b559df3f964a52040e927e3,Ramen /  Noodle House,35.69556791,139.6985338,102,103
4c3c693d3d1b897cd67b419c,Ramen /  Noodle House,35.66632258,139.7569889,86,129
4e241ce1d22d0a3f5a120731,Japanese Restaurant,35.633942,139.716837,68,111
4d140765bb64224b2da5a965,Ramen /  Noodle House,35.68736771,139.7038221,98,105
4c726ade57b6a143bb57c5cc,Restaurant,35.650117,139.685775,77,97
4c109bdb753a9c74ac64a420,Thai Restaurant,35.64798555,139.6358335,76,74
4b1a5cc8f964a52051e923e3,Italian Restaurant,35.65215277,139.637157,78,75
4b5e7154f964a520e48e29e3,Chinese Restaurant,35.64690295,139.7139927,75,110
4b946e3bf964a520337934e3,Japanese Restaurant,35.69883245,139.7563934,104,129
4e2cdc1e52b1b8f19870a4df,Japanese Restaurant,35.64258253,139.6684704,73,89
4b598d9cf964a520418c28e3,Japanese Restaurant,35.53226988,139.6961832,12,102
4bc042af74a9a5933edacff6,Japanese Restaurant,35.66135583,139.7001793,83,104
4cdd104a5aeda1cd0546c611,Ramen /  Noodle House,35.63160419,139.5777181,67,48
4b794e3ef964a52034f32ee3,Ramen /  Noodle House,35.56405098,139.7170052,29,111
4be2aeb821d5a5933a001711,Chinese Restaurant,35.66802444,139.7558758,87,129
4b5d9e34f964a520a86329e3,Dumpling Restaurant,35.59890338,139.6116507,49,63
4bd6d9d05631c9b6086ea630,Japanese Restaurant,35.65862947,139.7230456,82,114
4d9d2d0c79d1ba7ac0fd3388,Ramen /  Noodle House,35.68009764,139.7678089,94,134
4b7cb022f964a5203fa12fe3,Indian Restaurant,35.70285324,139.7694835,106,135
4b5aa983f964a520e4cf28e3,Italian Restaurant,35.66973885,139.601619,88,59
4b8a237cf964a520926132e3,Japanese Restaurant,35.64677368,139.7448465,75,124
4c79be8576ce9c742352ac0c,Italian Restaurant,35.67259378,139.4758451,90,2
4b68025ef964a520c5632be3,Japanese Restaurant,35.73021696,139.762009,122,132
4b5d76e9f964a520e15d29e3,Ramen /  Noodle House,35.67576238,139.7358066,91,120
4e17de9dc65b6bfb59099456,Vegetarian / Vegan Restaurant,35.6930918,139.5581132,101,39
4b9b80cbf964a5208e0b36e3,Korean Restaurant,35.6720534,139.7385272,89,121
4eb26d4d8231c65b1a483145,Japanese Restaurant,35.52267838,139.6929016,6,100
4b72973cf964a520b37f2de3,Seafood Restaurant,35.67696373,139.7615067,92,131
4b625583f964a520e1422ae3,Japanese Restaurant,35.72978477,139.7178924,121,112
4cb92e43035d236a5f7ed24e,Chinese Restaurant,35.60622829,139.73427,53,119
4dd26d76fa767fb70791f357,Japanese Restaurant,35.5533976,139.6454987,23,79
4f49c277e4b0d5cf9f909fff,Ramen /  Noodle House,35.76121715,139.7218484,139,113
4b5916c0f964a520f77b28e3,Ramen /  Noodle House,35.65659014,139.7051686,81,106
4bd25aa3b221c9b60b9fd7d0,Restaurant,35.67284653,139.4842592,90,6
4b88e736f964a520b81232e3,Korean Restaurant,35.70016366,139.5242834,105,24
4b96079cf964a5209fba34e3,Chinese Restaurant,35.66759952,139.8037988,87,151
4c2339a5fbe5c9b6840b9b21,Japanese Restaurant,35.7013183,139.7403957,106,122
4b710ae4f964a52006382de3,Japanese Restaurant,35.65325625,139.5422576,79,32
4d75acd82140721eeb34c73d,Japanese Restaurant,35.62897502,139.7437495,65,123
4b5ef33cf964a520519f29e3,Japanese Restaurant,35.70661917,139.7605026,108,131
4c05de4a761ac9b666352074,Japanese Restaurant,35.71255246,139.7038329,112,105
4d08923a1657a35d86492de7,Spanish Restaurant,35.62628015,139.7420235,64,122
4ba97adaf964a520ae293ae3,Japanese Restaurant,35.73012201,139.7162471,122,111
4ba0d806f964a5209b8137e3,Chinese Restaurant,35.68263581,139.7847645,95,142
4c9803d4d799a1cd6209af52,Thai Restaurant,35.61907664,139.7312267,60,118
4bd7b5c1f645c9b620a1a6e0,Chinese Restaurant,35.70413826,139.6237748,107,69
4c5433a7fd2ea5930062b329,Chinese Restaurant,35.66544658,139.8939264,86,191
4b68e9a2f964a520d3922be3,Japanese Restaurant,35.672431,139.660727,90,86
4b55a01cf964a52092e927e3,Japanese Restaurant,35.70125458,139.7474188,105,125
4ca9a73b44a8224b572e2340,Chinese Restaurant,35.69760579,139.6830041,103,96
4bed2fc7e3562d7f8a9dfef8,Japanese Restaurant,35.67911153,139.778859,93,139
4b633e94f964a5202c6d2ae3,Ramen /  Noodle House,35.64505176,139.7483039,74,125
4c0a1f796071a5931c0edf32,Restaurant,35.731051,139.6847475,122,97
4dc4d0ba887717c880142325,Italian Restaurant,35.66054503,139.7076441,83,107
4c138ab87f7f2d7f8f2ddf68,Chinese Restaurant,35.709772,139.773237,110,137
4c0665ab1cead13a86d2a1db,Japanese Restaurant,35.62964213,139.6860445,66,97
4b977a06f964a520420535e3,Ramen /  Noodle House,35.66540735,139.7579008,86,130
4b56e78af964a520c01e28e3,Ramen /  Noodle House,35.66357687,139.6603167,85,85
4b9b76f2f964a520f50836e3,Indian Restaurant,35.59151839,139.6806291,45,95
4d78490d0ddba35dc1c93e76,Japanese Restaurant,35.686611,139.728797,97,116
4b654ce6f964a5206fec2ae3,Japanese Restaurant,35.70066866,139.7712421,105,136
4b8cf2f8f964a520efe132e3,Chinese Restaurant,35.69357631,139.772021,101,136
4c4e99ddc1f5ef3b41093dab,Restaurant,35.73396358,139.7394311,124,121
4d731daf311f6ea87cefe5ea,Japanese Restaurant,35.78982091,139.8078141,155,152
4bb4a03ad1b0c9b653189daf,Ramen /  Noodle House,35.66699374,139.7591186,86,130
4bdad0bd2a3a0f47ca15acb6,Seafood Restaurant,35.71492947,139.7022436,113,104
4ba75f8bf964a520e28e39e3,Japanese Restaurant,35.6552554,139.8937057,80,191
4b72db4af964a520cc8b2de3,Restaurant,35.70642976,139.650597,108,81
4c0db9e42466a593d2187821,American Restaurant,35.67939779,139.762525,93,132
4f86ce57e4b0bd6fe0b67957,Ramen /  Noodle House,35.65988148,139.5757694,83,47
4d6477c58216236afcf90580,Italian Restaurant,35.62919799,139.7412052,66,122
4c7cca317a856dcbbc15e3a7,Ramen /  Noodle House,35.69013416,139.7357817,99,120
4b701fb6f964a520f2072de3,Ramen /  Noodle House,35.6559494,139.7055066,80,106
4b77c059f964a52039a92ee3,Japanese Restaurant,35.6209387,139.5687971,61,44
4b5bbdf0f964a5208a1329e3,Ramen /  Noodle House,35.671605,139.6079944,89,62
4ca6a1ee14c3370488fcc13b,Ramen /  Noodle House,35.55033229,139.6813023,22,95
4ba4499df964a520319338e3,Asian Restaurant,35.69605954,139.8134038,103,155
4b834e5ef964a520a30131e3,Thai Restaurant,35.69156561,139.7368187,100,120
4d63f14b61dda1435fe12318,Japanese Restaurant,35.625886,139.713833,64,110
4b503badf964a520e11e27e3,Japanese Restaurant,35.66362296,139.73191,85,118
4b7fc2fff964a520a93c30e3,Ramen /  Noodle House,35.72704616,139.7112787,120,109
4c8cee685e38b1f7748135f9,Restaurant,35.704983,139.620926,108,68
4b667497f964a520cf212be3,Ramen /  Noodle House,35.65756104,139.7552991,81,129
4c95b4b158d4b60cb71f3529,Ramen /  Noodle House,35.71773271,139.7578418,115,130
4d96933d2bd6f04d9feb3a50,Ramen /  Noodle House,35.60494652,139.7344074,52,119
4c7c9b6a48c6236ad43d6211,Japanese Restaurant,35.85593096,139.6231627,191,69
4cc82a08caa5a1cdd2d79be7,Ramen /  Noodle House,35.75120513,139.867692,133,179
4b5ef269f964a5201e9f29e3,Ramen /  Noodle House,35.698057,139.7716123,104,136
4b5ce87cf964a520574a29e3,Ramen /  Noodle House,35.65518879,139.7978631,80,148
4c67a796b80abe9a87c6d0e5,Seafood Restaurant,35.70150461,139.7713157,106,136
4b0587b1f964a52022a022e3,Mexican Restaurant,35.64608328,139.7142566,75,110
4dbd1ceb6e810768bf6f8004,Chinese Restaurant,35.685484,139.798485,97,148
4c6673ddaebea593522473d0,Japanese Restaurant,35.66868067,139.600761,87,58
4b584d5bf964a520be5128e3,Restaurant,35.69962967,139.7689059,105,135
4b6bd04ef964a52066192ce3,Indian Restaurant,35.73515453,139.6556604,124,83
4b71546ef964a52064412de3,Japanese Restaurant,35.69131291,139.7102004,100,108
4d3e86cb84d46ea86903105d,Ramen /  Noodle House,35.52944641,139.6991372,10,103
4b81e341f964a520c0c230e3,American Restaurant,35.85810919,139.6572483,193,84
4b5a67cdf964a52010c328e3,Thai Restaurant,35.599889,139.6101594,49,63
4b8f9d72f964a520055a33e3,Italian Restaurant,35.599883,139.61062,49,63
4cb0707ebabebfb7e4d0a2ab,Ramen /  Noodle House,35.692618,139.706078,101,106
4c7b6d54bd346dcbb131fbef,Restaurant,35.72926929,139.7160181,121,111
4dca0be9183817362fda54c2,Japanese Restaurant,35.62803216,139.7385637,65,121
4b56a5bef964a520891728e3,Japanese Restaurant,35.65057754,139.637147,77,75
4c7c76d672ccef3babe66632,Ramen /  Noodle House,35.70843233,139.6141385,109,64
4c10fc94753a9c74327aa420,Sushi Restaurant,35.729173,139.763537,121,132
4bb1e3a5f964a520caa83ce3,Restaurant,35.732379,139.758418,123,130
4b6abb3df964a520f3dd2be3,Ramen /  Noodle House,35.65534135,139.7062442,80,106
4de9aa4822713dd9737fc92c,Ramen /  Noodle House,35.702379,139.737978,106,121
4bf340a2706e20a1eb15a898,Restaurant,35.75493644,139.6373248,135,75
4dd33c2bfa7611af69f05808,Japanese Restaurant,35.66279454,139.7295445,84,117
4f0bb39ce4b097d4a2959619,Japanese Restaurant,35.58419379,139.7347212,41,119
4cc909a0bcb1b1f7e0f30c8a,Ramen /  Noodle House,35.6956973,139.7728782,102,136
4f4b48fbe4b05ebee2700762,American Restaurant,35.66663952,139.7402772,86,122
4f5ca96ee4b02628c2264c21,Ramen /  Noodle House,35.58740466,139.7285843,42,116
4ca5b62876d3a093491bfa6a,Ramen /  Noodle House,35.55369072,139.6457671,24,79
4e2e45671838f1c552b91a1b,Ramen /  Noodle House,35.66066819,139.7251207,83,115
4c3bdf0e933b0f47aa69e321,Japanese Restaurant,35.661866,139.749211,84,126
4cde120478ddf04dcb869898,Chinese Restaurant,35.69170938,139.6955234,100,101
4b583e10f964a520444f28e3,Indian Restaurant,35.696279,139.7691869,103,135
4b624ec3f964a52071412ae3,Ramen /  Noodle House,35.66318244,139.8623621,84,177
4b83576cf964a520210331e3,Japanese Restaurant,35.72239728,139.7051158,117,106
4bb82940314e95216541489d,Japanese Restaurant,35.67962704,139.7731814,93,137
4b94643bf964a5207f7734e3,Ramen /  Noodle House,35.69240978,139.693877,101,101
4cd277252436b60c960685ca,Ramen /  Noodle House,35.70733518,139.5607156,109,40
4b70cdccf964a520632f2de3,Sushi Restaurant,35.68132049,139.7780405,94,139
4b99c0d1f964a5202f9035e3,Ramen /  Noodle House,35.678818,139.782052,93,141
4de1d2a8e4cd056f743666de,Chinese Restaurant,35.62373384,139.7225654,62,114
4e3765fbc65bf39cbb2eb377,Ramen /  Noodle House,35.64650341,139.7476172,75,125
4b5fc055f964a5205acb29e3,Thai Restaurant,35.699404,139.745083,104,124
4f6aac9ce4b0952430125d94,Ramen /  Noodle House,35.66644271,139.757958,86,130
4eef2df62c5bafa61af4587c,Restaurant,35.67916515,139.7726315,93,136
4bac2e61f964a52091e93ae3,Chinese Restaurant,35.67312325,139.8159921,90,156
