venueId,venueCategory,latitude,longitude
4c55082e1b46c9b602cb83cf,Miscellaneous Shop,35.80102508,139.7274095
4bdbf648c79cc928d0e584e9,Fried Chicken Joint,35.815752,139.704872
4f41f871e4b08cc37335ff8e,Ramen /  Noodle House,35.70288145,139.7708963
4b7b98eef964a52039682fe3,Japanese Restaurant,35.68668583,139.7659636
4b5d162cf964a520025229e3,Restaurant,35.69525242,139.756543
4f8413b3e4b0f4019e2e8c47,Convenience Store,35.578276,139.760414
4f8413d7e4b0422a012a1450,Temple,35.67976132,139.5984183
4f30d677e4b09c40b33591b2,Japanese Restaurant,35.69953873,139.7747746
4c9dfe5cca44236a03f02599,Café,35.64412321,139.6555343
4b860ba9f964a520817e31e3,Ramen /  Noodle House,35.6894046,139.6967679
4f841419e4b0ecbe710fbad7,Drugstore / Pharmacy,35.51710804,139.710741
4e7c24eb1f6eb36f19607eb1,Temple,35.67890637,139.5980917
4cc54e0306c25481f2a09b47,Gym / Fitness Center,35.70487878,139.5789589
4e917c4d8b81c6df6616c2a6,Temple,35.67913149,139.5983685
4bb47534f187a593432414f8,Indian Restaurant,35.729668,139.683248
4b4ff359f964a520281a27e3,Café,35.69499108,139.6982083
4ee581c3775b86c40538705a,Japanese Restaurant,35.61670002,139.7796321
4ba71711f964a520438039e3,Park,35.69793284,139.7749382
4bb1689bf964a52086913ce3,Asian Restaurant,35.77004461,139.8715189
4d52a0fed7eaa143c5a3800f,Chinese Restaurant,35.75376102,139.8697187
4c9ed1ce0e9bb1f71163eb5f,Playground,35.64442837,139.7001636
4b7d36bef964a5200bb32fe3,Record Shop,35.691401,139.7014308
4b8b964bf964a5208ba332e3,Sushi Restaurant,35.74316193,139.6478793
4b5c07eef964a520c72129e3,Electronics Store,35.65930994,139.6994984
4d20cd75b69c6dcb306b7395,Convenience Store,35.66349181,139.8576438
4c7b8b672dc19521c68ab477,Train Station,35.67465329,139.7629692
4daa349b0cb6a89c62698a01,Road,35.68997468,139.7068114
4b6bff38f964a520de1e2ce3,Bank,35.690335,139.706553
4b738a00f964a52034b32de3,Food & Drink Shop,35.70585469,139.5112503
4df47c74d4c01ff6b2eff9d8,Hobby Shop,35.69246747,139.7033769
4b6d0416f964a5201f632ce3,Ramen /  Noodle House,35.70646235,139.7745922
4b52f6e9f964a520828b27e3,Train Station,35.60392374,139.6725637
4c2479caf7ced13a04dc226d,Seafood Restaurant,35.70559332,139.7748041
4c540143b3b09c746fdc23b4,Residential Building (Apartment / Condo),35.60979859,139.6305335
4cb6e76df6616dcb535ae208,Bar,35.69850572,139.7778779
4d083baa9232236a3911bd53,Japanese Restaurant,35.69770195,139.7759736
4c4043fbce54e21ed332091a,Japanese Restaurant,35.553686,139.741877
4c2843119fb5d13a095d9957,Other Great Outdoors,35.69711927,139.7749208
4d373f23db5ba35d0e1a42c7,Bridge,35.75245064,139.7302848
4b77c6ebf964a5201baa2ee3,Gym / Fitness Center,35.74699989,139.8004353
4c9a06e1b8e9224b850f4a3d,Japanese Restaurant,35.613802,139.6260008
4ec0aa67f7907411612e7823,Bookstore,35.697955,139.778084
4e917a9749013919db396db3,Temple,35.678338,139.59912
4d451ba14e5d370402e2f393,Bridge,35.75143235,139.7282285
4f84187ce4b03669d26f2bda,Temple,35.67814444,139.5993491
4b679a31f964a52030572be3,Ramen /  Noodle House,35.66274151,139.734148
4e06877745ddb2875c45583f,Music Store,35.66148828,139.6986685
4cc3dc6482388cfa284e6b35,Food & Drink Shop,35.62025626,139.7271574
4b65186af964a520eee32ae3,Ramen /  Noodle House,35.70189598,139.629761
4d4519fd1928a35d213dc070,Bridge,35.75018244,139.7257572
4e8edaeabe7bad367c7ff118,Ramen /  Noodle House,35.716044,139.671793
4cbec921b6c4224b2903ef94,Bar,35.69041159,139.7031528
4bd59be75631c9b6f052a430,Japanese Restaurant,35.67045564,139.7670774
4b237e72f964a520455624e3,Sushi Restaurant,35.67341305,139.6058679
4d4d757a1a2d721e9270971d,Bridge,35.75086813,139.7214603
4b8fa6e4f964a520895b33e3,Bar,35.65820067,139.6964943
4cebaf8fd99f721eaffcc173,Japanese Restaurant,35.63175026,139.5779166
4cac59cd2f08236aa6d38a61,Steakhouse,35.57812509,139.5595837
4d96be9d2bd6f04da2d93e50,Park,35.6710378,139.6417994
4e0015c0b0fb2c93493ad4b6,Ramen /  Noodle House,35.69888146,139.7801766
4b762780f964a52077402ee3,Ramen /  Noodle House,35.62932819,139.7426666
4dd04fcd183899ddfb02624c,Train Station,35.68980172,139.7012064
4b81328df964a520209a30e3,Japanese Restaurant,35.709505,139.664834
4ba3a1c0f964a520034e38e3,Ramen /  Noodle House,35.71126797,139.7112921
4b5c1bf9f964a520552429e3,Convenience Store,35.69057225,139.6652654
4b8477baf964a5204a3731e3,Hotel,35.64966818,139.6877235
4e9872f16da163160399adcf,Bar,35.62025393,139.7037495
4b45f8a0f964a520311326e3,Train Station,35.617038,139.7412887
4e2975158877f9158a7f1c7d,Food & Drink Shop,35.58072976,139.6613279
4b7cc3fff964a520aba42fe3,Japanese Restaurant,35.68324937,139.7664035
4e917dc177c89cb9221fd7d5,Train Station,35.69541694,139.7513938
4d11fb14ffa36ea8d6a3f5da,Bar,35.676279,139.736007
4f841c4ee4b06fee7762fbb4,Fast Food Restaurant,35.58040883,139.6632977
4b835fdff964a5204e0431e3,Convenience Store,35.70100385,139.7502822
4f841c95e4b077f838d40e49,Asian Restaurant,35.71011507,139.7035899
4ba5c1b7f964a5207b2039e3,Mobile Phone Shop,35.65525636,139.7932792
4bb6aba9f562ef3b51953097,Bridge,35.7541093,139.7181129
4b651407f964a52017e32ae3,Drugstore / Pharmacy,35.66760337,139.7719247
4e27ee0b6284ab5e8ad07e4c,Video Store,35.60090981,139.5897961
4b6ebd04f964a52073c82ce3,Movie Theater,35.666657,139.804453
4bb5343b6edc76b04f6f2f1c,Building,35.67333122,139.7994285
4b5570e7f964a52065e427e3,Fast Food Restaurant,35.65999314,139.7019017
4f180204e5e8621740639431,Road,35.71909593,139.7981708
4bd83734e914a5933fa852fa,Bar,35.69929423,139.6349296
4d9bdad0b8b2224ba7288a55,Fast Food Restaurant,35.68926367,139.6975715
4dc1739b8877c00d6ad8ab9c,Food & Drink Shop,35.74569374,139.7184563
4b7295cbf964a520787f2de3,Ramen /  Noodle House,35.65854726,139.703196
4ecbebf5f5b90c1c33daf9d3,Bar,35.70284117,139.6662976
4c56a5d96418a593af767d0e,Bar,35.73257666,139.7102273
4ddfcf54fa76b3b0160893a3,Ramen /  Noodle House,35.57341727,139.6575353
4b977dcff964a520cd0535e3,Bar,35.69705341,139.7574289
4b74d2b1f964a52004f42de3,Convenience Store,35.69810986,139.651444
4b72794ef964a520f27b2de3,Bar,35.650696,139.685838
4b5990e4f964a520c98c28e3,Bridge,35.67206212,139.7842455
4b5419f4f964a5203fb227e3,Office,35.63377742,139.7158132
4f604536e4b00cb4e02583e9,Church,35.682371,139.698458
4e43e44e887703085fd913a2,Residential Building (Apartment / Condo),35.718891,139.790329
4b557d15f964a5208de527e3,Fast Food Restaurant,35.74597239,139.7565041
4b381c92f964a520c04b25e3,Donut Shop,35.68703003,139.7007215
4b4fb9eef964a520c91227e3,Subway,35.70794991,139.7090283
4ea0aa21b8f7b6d745db4d94,Food & Drink Shop,35.63270511,139.6051504
4d9060931716a14346995ff7,Japanese Restaurant,35.68198439,139.6154648
4df1dd6ad22d8c5470d6f2a6,Japanese Restaurant,35.62908511,139.7426753
4b55ce5ef964a520e3f027e3,Train Station,35.67664648,139.5170116
4bef95c3c80dc928992628e3,Bakery,35.70505317,139.6195364
4b7bd28df964a5207d6f2fe3,Italian Restaurant,35.66467081,139.6864253
4b79414cf964a520f2f02ee3,Ramen /  Noodle House,35.75839619,139.6946892
4bc6a9b8d35d9c74a81fe33a,Road,35.70766937,139.7763929
4c10c4f281e976b03e980feb,Ramen /  Noodle House,35.64334996,139.6702583
4b587e63f964a520745a28e3,Convenience Store,35.70775225,139.5593866
4b778dd1f964a52045a12ee3,Cemetery,35.72399931,139.7701312
4bbab58c1261d13a07feea98,Subway,35.65649425,139.7361588
4b55a9b1f964a520ecea27e3,Train Station,35.63619812,139.5000729
4ea5ebecb634bda787141738,Art Gallery,35.707716,139.641152
4c306fee213c2d7fa478325d,Steakhouse,35.69533417,139.8144552
4c9c60519c48236abf784dee,Park,35.78171811,139.715656
4b697e1df964a5207ca42be3,Japanese Restaurant,35.70595923,139.6495235
4e04bbc1b0fb3e6ecac54725,Ramen /  Noodle House,35.78371176,139.720464
4b79b548f964a520990c2fe3,Convenience Store,35.770829,139.870932
4b5a9dd4f964a520eacd28e3,Playground,35.73651528,139.8126125
4c593b90d3aee21eeda86755,Ramen /  Noodle House,35.73290796,139.7393192
4b848ea9f964a520983b31e3,Government Building,35.69347,139.695094
4b6259c0f964a520a0432ae3,Convenience Store,35.672215,139.479109
4e54169bfa766dacedee13bf,Convenience Store,35.837089,139.718836
4b5e6846f964a520618d29e3,Ramen /  Noodle House,35.69701619,139.82827
4ba15e59f964a520c4b037e3,Bridge,35.79700046,139.727726
4be6d3275254d13acca960e1,Convenience Store,35.75305142,139.7491407
4b983f52f964a5200d3735e3,Building,35.69670779,139.6821867
4b55b43df964a52084ec27e3,Ramen /  Noodle House,35.62437048,139.7233379
4ea5478bbe7ba4918f6c2498,Bridge,35.65517052,139.7911231
4b9a535ff964a52084ac35e3,Ramen /  Noodle House,35.63420494,139.5793247
4b63fae6f964a520b2992ae3,Food & Drink Shop,35.6767772,139.6760988
4bd3a97477b29c740b759182,Restaurant,35.63257867,139.587484
4bcfc4ed41b9ef3ba529f9e5,Bus Station,35.58277373,139.7609881
4bdfa69be75c0f47a403cc03,Flower Shop,35.63052942,139.6002352
4e73ed7462e1263515ba73b5,Park,35.63139254,139.5993839
4e72c94418386b4648dc1817,Mall,35.70528614,139.6205829
4e2e5eb9922e47c92926aa8c,Gym / Fitness Center,35.70583073,139.6184742
4b7a11e8f964a520ac212fe3,Chinese Restaurant,35.65527174,139.796908
4caffd18ef1b3704f4583700,Home (private),35.65761311,139.7984421
4dbf3ce64b2221ec2d568eaa,Park,35.62116764,139.6355224
4b5eaabaf964a5205c9529e3,Train Station,35.52311054,139.6914867
4dd8a11ed4c05d5097087893,Road,35.70216068,139.673481
4daa93934b22f071eabbce64,Bus Station,35.55822508,139.5516968
4b5ed417f964a5201f9a29e3,Food & Drink Shop,35.70574986,139.7870931
4b582fd9f964a520574d28e3,Fast Food Restaurant,35.71364126,139.7031683
4c4fa116dcb5d13a180f9d07,Convenience Store,35.82688003,139.6601397
4b6014a6f964a5203ed529e3,Gym / Fitness Center,35.68783609,139.7307515
4c0e450498102d7fec54e306,Japanese Restaurant,35.700106,139.74832
4b81e70bf964a5204dc330e3,Road,35.74419164,139.7280961
4b580f01f964a520ea4928e3,Train Station,35.54088692,139.7077864
4b5edb12f964a5201f9b29e3,Ramen /  Noodle House,35.68945151,139.6977012
4b5a9665f964a520b2cc28e3,Temple,35.67290318,139.7983056
4f1c9a7ae4b0ce22e6be5562,Bus Station,35.65714296,139.5980997
4e830807f5b9279035a1c93d,Bar,35.73306655,139.8816097
4be777b3d837c9b6ce53a406,Ramen /  Noodle House,35.5225112,139.6515536
4d5fdcf19f67f04d169e71fb,Japanese Restaurant,35.82030127,139.7081351
4e20154ad164740631f7d836,Bridge,35.8199183,139.7372387
4b790981f964a520b0e92ee3,Coffee Shop,35.64634541,139.7473179
4f591fd9e4b09ba0e3c6b3b7,Convenience Store,35.818527,139.736607
4bcd010f68f976b025c06383,Convenience Store,35.625777,139.714744
4dbe6cd1fa8cee72737ef3d3,Bakery,35.73491721,139.7538346
4e4ecf85922e36d08cab700b,Convenience Store,35.72589864,139.7922063
4b729955f964a52006802de3,Fast Food Restaurant,35.65679064,139.7532123
4cde243170bba1cdd5b55ec4,High School,35.62473448,139.7138381
4b5968a8f964a5207a8728e3,Drugstore / Pharmacy,35.67941243,139.7800183
4b64ee5cf964a52093da2ae3,Light Rail,35.75069181,139.7578096
4b7dc413f964a5204bd32fe3,Ramen /  Noodle House,35.73019719,139.7116687
4bc580855935c9b69c01a6d2,Convenience Store,35.72721768,139.7907985
4dc4de9f887717c880155932,Café,35.607575,139.733794
4b83815ff964a520320831e3,General College & University,35.642682,139.627839
4ce7c1c9f3bda143c9a2b4e4,Bus Station,35.64373522,139.6268052
4ba9a313f964a5204a323ae3,Train Station,35.72736875,139.7713506
4b5d177ff964a520385229e3,Fast Food Restaurant,35.645898,139.826245
4d362c4d48098cfacbfb4317,Restaurant,35.70823868,139.7330726
4c5cd17e85a1e21ea6f35711,Trade School,35.56443877,139.7164524
4efb00f177c8e88f4add26be,Dessert Shop,35.68251089,139.7649291
4bb728bf1344b7137c679e04,Ferry,35.62923009,139.7144973
4b56fc0bf964a520c62128e3,Convenience Store,35.66945606,139.8185563
4c32d18d213c2d7fb90b365d,Convenience Store,35.66649473,139.8048744
4b709b50f964a520e3242de3,Bar,35.670063,139.750118
4e40e96acc3f50bdb7c8e309,High School,35.6895767,139.5312683
4f31ab1ee4b015f62b8c3780,Train Station,35.73040603,139.711155
4daf78071e7264cc0e367c17,Convenience Store,35.70744898,139.7515708
4b75f81bf964a52008332ee3,Fast Food Restaurant,35.7071702,139.7514474
4c9591eb94a0236affdf9712,College Academic Building,35.73060735,139.7045922
4bfc7728b5cd2d7f66aa31fb,Plaza,35.62890743,139.7416842
4dabb02b0cb6a89c6289171f,Student Center,35.70748383,139.7493553
4b5cd940f964a520314729e3,Convenience Store,35.66319333,139.7596335
4bd8054309ecb713bfeb477c,Train Station,35.69001892,139.7003353
4d5bdc466f6d6ea896b55eec,Convenience Store,35.67928684,139.7865239
4f6af54fe4b0d8154ba4aabb,General Travel,35.5625171,139.7169757
4f83c664e4b0ecbe70db8820,College Academic Building,35.70547,139.707853
4ba17b80f964a520dfba37e3,Convention Center,35.64230967,139.7424352
4b566b84f964a5209e0f28e3,Historic Site,35.68274693,139.7556961
4b567a43f964a520351228e3,Café,35.67041918,139.740901
4bf96499c07c9c746206bcef,Office,35.65048333,139.7028083
4b05879af964a520ba9b22e3,Hotel,35.55324774,139.7869921
4b30afd1f964a520e4fa24e3,Train Station,35.65591998,139.6536132
4b5ce29af964a520474929e3,Office,35.65559403,139.7967964
4bfb77cdab180f47a3e5b3ce,Bus Station,35.55112663,139.7878718
4b6a47abf964a5208ed02be3,Smoke Shop,35.65779641,139.7012995
4b614c65f964a520650f2ae3,Bank,35.6863024,139.7716069
4dfaab56d22d56d1ebacea9e,Other Great Outdoors,35.70148165,139.704667
4b742c95f964a52031cb2de3,Convenience Store,35.72237106,139.7892666
4c5ccc15d25320a1176fc47a,High School,35.632779,139.703886
4bd0255141b9ef3b178af9e5,College Academic Building,35.70835066,139.7197598
4bc676f6db8fa593757a9c37,Miscellaneous Shop,35.58654088,139.6190214
4b970d59f964a52083f534e3,Convenience Store,35.6754659,139.735881
4d23dd82dcf4224bd7699f76,Office,35.68942693,139.7067994
4ebdc49dcc212562ac43f6f6,Car Dealership,35.584121,139.703876
4f59b404e4b05b5a09e211b6,Drugstore / Pharmacy,35.70091277,139.7069011
4bdbcd713904a593302a4c9e,Train Station,35.70271828,139.5616597
4e4271a252b18686a81f2f2c,Government Building,35.70158348,139.7068906
4b5906bef964a520117928e3,Coffee Shop,35.53488908,139.6994613
4db610c743a1369cb5de3fba,Shrine,35.7211429,139.7057855
4d6d9329ffedf04d7b0d57c5,Medical Center,35.721926,139.7062142
4bdd4481b0f5c9284c134ce3,University,35.70811979,139.748953
4f66ab47e4b045fbd5c90fb7,Trade School,35.69839587,139.6980602
4cd3fef104c2236ad95ad0c7,Convenience Store,35.6968459,139.6976745
4eb8e6f26d86ba38ae3b0201,Other Great Outdoors,35.71979714,139.7041655
4ddf18e2fa76b3b015f8b222,Convenience Store,35.68000864,139.7736471
4e1f80e61f6effe84f5d6323,Office,35.69334317,139.6929216
4bbafadf98c7ef3beaa13302,Playground,35.52634131,139.6261239
4b5016e9f964a520831c27e3,Fast Food Restaurant,35.69256767,139.7353931
4c5aa8015c57c9b676b11d4a,Plaza,35.72989614,139.7130751
4b52e668f964a520478a27e3,Post Office,35.71084313,139.6091957
4ea27d44e5e8ca72b7653e07,Subway,35.74943797,139.8048663
4edf4e4ae5faee99922be7f8,Bus Station,35.57829961,139.7592634
4b601df5f964a52056d629e3,Office,35.68393646,139.7668809
4b8b8a88f964a52053a232e3,Train Station,35.70027005,139.4797611
4c0f85b2c6cf76b0db5d8251,Convenience Store,35.653357,139.6468642
4b555ac5f964a52051e227e3,Mall,35.69776512,139.8264903
4d61c828338bb60cf76538bd,Bus Station,35.55447411,139.6477854
4f7940dde4b0cd1b3403868c,College Academic Building,35.62887141,139.6593412
4c25c24d905a0f47e0196260,Bookstore,35.63552073,139.8840467
4b81fb47f964a52079c630e3,Café,35.67337819,139.7405684
4da7c6996a2364c7a3461ff6,College Academic Building,35.7084944,139.7484863
4b6aa566f964a52093da2be3,Coffee Shop,35.63366867,139.886899
4c12e23882a3c9b6a59afaf8,Medical Center,35.70018429,139.7612089
4bff4ecedaf9c9b6e91bfaef,Coffee Shop,35.76052595,139.53399
4b5a76ecf964a520c0c628e3,Ramen /  Noodle House,35.70354466,139.5997845
4b71e922f964a5209d632de3,Office,35.68105628,139.7625679
4d2d1e07762fa1430e647664,Bus Station,35.75135355,139.5452768
4c537b52f5f3d13a74be8ff8,Medical Center,35.731518,139.5469606
4be53050bcef2d7f108d03e5,Café,35.70110812,139.7472979
4b626afcf964a520d2462ae3,Art Gallery,35.70426907,139.7707164
4b73b509f964a5201ab92de3,Subway,35.69295978,139.7363949
4ba1a1b5f964a520f3c437e3,Bank,35.67411033,139.6671447
4b6fdcf6f964a52044fe2ce3,Food & Drink Shop,35.6182067,139.5656347
4b47022ff964a520722a26e3,Pizza Place,35.70382475,139.580234
4b5cce79f964a520ff4429e3,Train Station,35.55041085,139.7467053
4b587ac0f964a520c15928e3,Café,35.54275295,139.5730752
4b6066ddf964a520d3e329e3,Convenience Store,35.645212,139.7440544
4b6d7c37f964a5209c772ce3,Fast Food Restaurant,35.71492126,139.5649025
4c607fab3986e21eb361944f,Road,35.763837,139.664162
4b66ccc7f964a520432b2be3,Fast Food Restaurant,35.631112,139.6565365
4b93633bf964a5204c4234e3,Coffee Shop,35.70417324,139.5995995
4e2cca0fc65bcaf4003d6444,Bridge,35.65500041,139.7064224
4b7b825df964a520d3652fe3,Ramen /  Noodle House,35.66861714,139.758161
4ea4e4d8cc2102b34e09779d,College Academic Building,35.66361609,139.635061
4e69f1ecaeb7c31e42d24a29,Shrine,35.69989541,139.7227049
4ca40bd51ee76dcbb5cdfedd,Chinese Restaurant,35.69987798,139.7228819
4b5d545cf964a520095a29e3,Bus Station,35.65385515,139.6928849
4b8c5cb1f964a520d6cc32e3,High School,35.69899799,139.7232896
4b5c06d4f964a5209f2129e3,Food & Drink Shop,35.75835939,139.653123
4b5d18f8f964a520805229e3,General College & University,35.6906376,139.6954
4f5cb799e4b0a61f4c3ef736,Bus Station,35.7014708,139.7120976
4ec67cfd82311ff83ca38472,Road,35.74437886,139.7977893
4ba05fa8f964a520e86a37e3,Electronics Store,35.6827905,139.6868733
4b7ce951f964a52008a92fe3,Ramen /  Noodle House,35.69302731,139.6978864
4b604a99f964a520f9dd29e3,Fast Food Restaurant,35.72884688,139.7903931
4d5216eec5ff6ea834feaa07,Ramen /  Noodle House,35.701185,139.750235
4b8e32aef964a5202e1b33e3,Ramen /  Noodle House,35.71391033,139.7068363
4bb1f608f964a520b3ad3ce3,Restaurant,35.66648383,139.7377226
4bce7216fb84c9b6e7f1233e,Japanese Restaurant,35.67301943,139.794861
4c5f94ec832fa593b201eed3,Bridge,35.73854239,139.8376992
4bbc4bf9e436ef3be6615664,Bar,35.68031334,139.7705501
4f5d5d6be4b01219acef6dfb,Medical Center,35.665807,139.753148
4c0b33587e3fc9281f0cf582,Bridge,35.73390262,139.831903
4c249287a852c9289e43e36c,Bar,35.68423792,139.6836373
4d2890858292236ae3851abb,Ramen /  Noodle House,35.66439188,139.7591829
4be3822f660ec9288d6ecc3b,Coffee Shop,35.68754852,139.7756249
4bbe98d1006dc9b62881fb3f,Ramen /  Noodle House,35.69631004,139.825294
4b68e7cdf964a5207e922be3,Tapas Restaurant,35.66019363,139.7054194
4e2cb35c18a80bb05867ac5d,Bridge,35.52631471,139.7409907
4ee2f7ab490138df8bcc6ec6,College Academic Building,35.66384273,139.6339935
4cc24b3191413704988db355,Swiss Restaurant,35.6859876,139.7829305
4ba25f89f964a5206ef237e3,Road,35.54409952,139.6038508
4f4ef8fce4b083dcf21b877e,Chinese Restaurant,35.69223774,139.6941462
4f34fa5ee4b0cbcdf04b62b4,Ramen /  Noodle House,35.65761,139.698943
4c85b2f947cc224bbbaea39f,College Academic Building,35.65712626,139.5434797
4b595777f964a5209c8528e3,Light Rail,35.65397486,139.7619349
4c870605e602b1f759f4c47a,Chinese Restaurant,35.68597247,139.7758488
4b8cc857f964a52004dd32e3,Office,35.66728573,139.7507501
4b8fa9bff964a520fc5b33e3,Ramen /  Noodle House,35.69195345,139.7010569
4b87c04af964a5202dca31e3,Indian Restaurant,35.69788039,139.7539902
4b6a9fc2f964a5203bda2be3,Fast Food Restaurant,35.681586,139.770554
4d67270d9792b1f797943a1f,Convenience Store,35.62334104,139.749828
4b5ee808f964a5205f9d29e3,Fast Food Restaurant,35.69570992,139.7559965
4b695e15f964a5201fa02be3,Japanese Restaurant,35.662403,139.755978
4ba0b7c6f964a520357937e3,Convenience Store,35.65536708,139.7138481
4f84f418e4b0ce7174f15622,Ramen /  Noodle House,35.62075749,139.7428518
4b557506f964a520cfe427e3,Office,35.6710056,139.7185215
4c8a59fbcb08ef3b3f4a33c1,Japanese Restaurant,35.70097796,139.7409654
4b78c595f964a520c5e12ee3,Coffee Shop,35.7660846,139.8691642
4b618faaf964a520b3172ae3,Dumpling Restaurant,35.69302077,139.7716793
4f6d0eb7e4b032eb62b7ea26,Café,35.68251067,139.7764229
4f2b4eb3e4b0f215a49dbe53,Ramen /  Noodle House,35.71070657,139.7806269
4b5fa218f964a5209bc529e3,Asian Restaurant,35.69705937,139.7795892
4e8540486d86b662864c1550,Chinese Restaurant,35.69475038,139.7706413
4bbe9a2782a2ef3b0bb62bd2,Japanese Restaurant,35.640464,139.7569132
4c393b7c1e06d13a2f5c793e,Mall,35.77760982,139.6297985
4b722c62f964a5208b722de3,Japanese Restaurant,35.66634437,139.7485855
4bfdecb7b68d0f47f094e957,Korean Restaurant,35.625766,139.725665
4b5a8289f964a520ecc828e3,Indian Restaurant,35.621394,139.740052
4c90c01057e5b60c4d765a1c,Fast Food Restaurant,35.69135818,139.7711556
4bfcbf07f7c82d7f7f408d04,Diner,35.64113696,139.6980232
4c81b9b451ada1cdc2271610,Fast Food Restaurant,35.697854,139.772448
4bbb1cffb35776b0458dcb01,Japanese Restaurant,35.67684802,139.7840618
4bd3e73d462cb7133087df07,Japanese Restaurant,35.623014,139.719646
4b5f0201f964a520f8a129e3,Italian Restaurant,35.677287,139.499152
4b5ad57df964a520a4d628e3,Coffee Shop,35.69108636,139.7356439
4efa8ae8722e3406120968b8,Japanese Restaurant,35.73350993,139.7785648
4bb18845f964a5206a983ce3,Fast Food Restaurant,35.65969918,139.703812
4dd2056c1838a7519651d673,Japanese Restaurant,35.658442,139.745169
4be50551d4f7c9b60b052520,Gym / Fitness Center,35.70561728,139.5607638
4cd4097e2561a35d1b8e34dd,Convenience Store,35.71350461,139.7074297
4b6258cbf964a5206b432ae3,Medical Center,35.65062282,139.5573521
4b95f90ff964a5200ab934e3,Post Office,35.6655381,139.7610658
4e684aa5a8095c02000de712,Sushi Restaurant,35.65622434,139.756825
4b63880df964a52052812ae3,Building,35.72227525,139.7099268
4e82a14cb634ced065db1d24,Bar,35.666421,139.763796
4ce20c2ec4f6a35dd6c0de6c,Seafood Restaurant,35.6693483,139.7388352
4bfe86aa8992a59397a2adb0,Bar,35.658124,139.7046233
4b640fb2f964a520609d2ae3,Fast Food Restaurant,35.70844649,139.7754371
4c7c75ec7a856dcbed72e2a7,Ramen /  Noodle House,35.66461444,139.731702
4b6989b8f964a5207ca62be3,Sandwich Place,35.6946981,139.7055441
4b567ac6f964a5204e1228e3,Indian Restaurant,35.6963645,139.7614011
4ed37d77b634dd299516b984,Bar,35.68944503,139.6977111
4c7dd4b1d598a093eb3cc462,University,35.69305628,139.6793812
4e0bf9b2fa7672934ed1c19d,Convenience Store,35.68567438,139.7648061
4bdeff1f17fdef3b6ab44e36,Indian Restaurant,35.6322037,139.7981876
4bd05fadb221c9b63682d3d0,Train Station,35.68122186,139.7683346
4b5fb46cf964a52023c929e3,Ramen /  Noodle House,35.67145701,139.7261682
4bbf0789b083a59391bfa2e9,Sushi Restaurant,35.54725088,139.6445131
4e2252551838712abe7c8144,Fast Food Restaurant,35.68037004,139.7690642
4b67b801f964a520eb5b2be3,Japanese Restaurant,35.625671,139.725595
4b5afae5f964a52030dd28e3,Japanese Restaurant,35.64487084,139.7001877
4d940063484d6ea8172f8830,Bar,35.6844114,139.7844735
4bf36d16e5eba593d0961e90,Food & Drink Shop,35.65268933,139.734265
4b5d1718f964a520235229e3,Japanese Restaurant,35.66812685,139.7264332
4b59d6f1f964a520399b28e3,Fast Food Restaurant,35.66038541,139.6989432
4e27ad18b61c9d28cbed636f,Thai Restaurant,35.66345484,139.7373015
4be755c6d4f7c9b6b5c92720,Medical Center,35.60704903,139.6838915
4bd81083f645c9b6670fa7e0,Japanese Restaurant,35.67855945,139.7101508
4bf9f3035317a593101f027f,Japanese Restaurant,35.625094,139.720127
4bb30fb2eb3e952164b6ca0a,Convenience Store,35.67390766,139.7606581
4b82533ef964a520cecf30e3,Indian Restaurant,35.67478466,139.7662519
4de311f5d22d2a4ecdd6174c,Italian Restaurant,35.67008949,139.7409208
4e01615ba80917043438d6e4,Japanese Restaurant,35.65195472,139.7449177
4c175d6259cc2d7f8f785287,Office,35.70411225,139.7639894
4dd9c994fa76ad96d15e7234,Italian Restaurant,35.62033257,139.7290671
4b6805d1f964a52055642be3,Ramen /  Noodle House,35.658951,139.723663
4c4a6d00f7cc1b8d3f655f3e,Restaurant,35.60688557,139.7338609
4d241efe8882a35d77d31138,Road,35.69456522,139.7976646
4f84fc9be4b0f1893694d346,Office,35.661234,139.723293
4e7abc191495a5681cb00808,Sushi Restaurant,35.68808943,139.6975217
4d6a0dcafd7ea35dad9fad4a,Bridge,35.70207356,139.7553152
4b702cdcf964a5202a0a2de3,Office,35.66431996,139.7622836
4bc68aa704e8b7133245362d,Japanese Restaurant,35.55209554,139.7409654
4b5d07cff964a520ad4f29e3,Italian Restaurant,35.61916171,139.7311002
4f7e53e8e4b0b58903fb5cb6,Clothing Store,35.67192954,139.4881876
4b9bacd8f964a520141936e3,Korean Restaurant,35.62646464,139.7249161
4bb8572998c7ef3b7a0b3102,Japanese Restaurant,35.678421,139.762697
4ca95b65a6e08cfa06b89894,Japanese Restaurant,35.66123171,139.6987732
4b7bb3a7f964a520526b2fe3,Arcade,35.70090608,139.741888
4b63f604f964a520d6982ae3,Café,35.62032603,139.7289973
4c99724a9c663704c98150fd,Food & Drink Shop,35.65149747,139.7575836
4ba04924f964a5205c6637e3,Japanese Restaurant,35.61995929,139.7291813
4c198bd9838020a14afee561,Building,35.6403021,139.7562701
4cc10395ed0337042db0ab23,Asian Restaurant,35.67925012,139.7804381
4bb566322f70c9b6dd388430,Japanese Restaurant,35.61780986,139.7265351
4beca0228bbcc92817958cb1,Japanese Restaurant,35.69524703,139.7700405
4d8873cb7139b1f7bfdba0d4,Convenience Store,35.85733095,139.6517605
